----------------------
R-type  $rd  $r1  $r2 
I-type  $rd  $r1  im  
S-type  $r2  $r1  im  
B-type  $r1  $r2  im  
----------------------
addi    $0     $0     2044
addi    $0     $0     2044
addi    $0     $0     2044
flw     $9     $0     -1952
sw      $3     $0     1288
sw      $3     $0     -780
srl     $17    $10    $28  
add     $20    $20    $11  
flw     $24    $0     -1404
fsub    $9     $20    $13  
sw      $7     $0     -1712
sll     $4     $14    $11  
srl     $6     $31    $18  
fsub    $23    $6     $25  
srl     $23    $0     $4   
fclass  $6     $10  
fsub    $14    $27    $9   
slt     $31    $6     $5   
fclass  $21    $22  
add     $8     $2     $8   
fadd    $30    $7     $3   
flt     $24    $23    $25  
fsw     $19    $0     188
slt     $21    $5     $25  
add     $29    $3     $29  
slt     $31    $25    $19  
sub     $7     $5     $28  
fclass  $23    $29  
fadd    $3     $31    $17  
add     $17    $2     $26  
sll     $10    $21    $5   
fclass  $31    $18  
fsw     $6     $0     -1196
lw      $1     $0     -1856
add     $23    $22    $25  
slt     $18    $8     $15  
addi    $6     $0     -1912
fsw     $13    $0     1380
add     $8     $7     $18  
flt     $20    $28    $13  
fclass  $20    $23  
sll     $28    $15    $28  
add     $6     $15    $29  
lw      $2     $0     -564
sll     $6     $13    $3   
fadd    $13    $14    $8   
lw      $15    $0     -616
add     $29    $29    $0   
srl     $6     $17    $11  
add     $14    $11    $28  
flt     $8     $14    $28  
srl     $13    $23    $16  
add     $14    $20    $31  
flw     $19    $0     -808
fadd    $23    $21    $0   
srl     $14    $10    $29  
srl     $15    $2     $1   
add     $21    $12    $26  
fclass  $13    $19  
fsub    $13    $2     $6   
fsw     $7     $0     -1380
flw     $18    $0     576
fclass  $23    $23  
flt     $8     $8     $7   
addi    $17    $0     -272
fsw     $1     $0     -1004
sw      $14    $0     -572
slt     $12    $16    $14  
addi    $2     $0     -1532
fsw     $1     $0     1052
sll     $24    $31    $10  
fclass  $3     $11  
flw     $30    $0     -1628
fsub    $9     $25    $30  
flw     $23    $0     -1976
fclass  $7     $10  
slt     $25    $30    $1   
add     $5     $5     $27  
slt     $10    $18    $4   
addi    $9     $0     1484
flw     $25    $0     -1896
flw     $4     $0     -1828
sw      $15    $0     -612
sw      $21    $0     396
fsub    $13    $14    $1   
sub     $20    $11    $30  
fsub    $22    $6     $11  
fsw     $11    $0     1116
sll     $2     $13    $27  
sll     $2     $25    $0   
add     $30    $7     $15  
lw      $17    $0     1972
sub     $6     $2     $20  
lw      $13    $0     132
fsw     $30    $0     1444
lw      $5     $0     -700
fclass  $17    $6   
srl     $23    $26    $22  
fsw     $30    $0     1484
slt     $25    $19    $30  
sll     $2     $3     $17  
srl     $19    $23    $6   
add     $9     $8     $5   
fsw     $25    $0     208
slt     $15    $14    $6   
sub     $10    $15    $13  
fadd    $14    $4     $7   
fadd    $3     $28    $29  
fsub    $15    $8     $9   
flt     $8     $5     $24  
srl     $26    $15    $13  
lw      $26    $0     616
slt     $28    $13    $25  
fadd    $10    $10    $21  
fsub    $24    $20    $8   
sw      $27    $0     -248
sw      $16    $0     -244
flw     $20    $0     -520
fclass  $23    $19  
srl     $13    $16    $15  
fclass  $22    $18  
sll     $31    $14    $5   
fadd    $11    $19    $9   
fclass  $25    $23  
addi    $4     $0     -1816
flw     $27    $0     1316
flt     $18    $30    $15  
add     $16    $28    $17  
fsub    $16    $22    $27  
sub     $22    $5     $26  
srl     $25    $6     $21  
fadd    $4     $6     $12  
sub     $19    $3     $4   
sw      $29    $0     -96
add     $8     $29    $27  
sll     $19    $25    $5   
lw      $6     $0     -72
fsw     $26    $0     1372
addi    $31    $0     -956
fclass  $12    $6   
flt     $11    $14    $15  
fclass  $18    $16  
addi    $26    $0     -928
fadd    $17    $16    $15  
add     $17    $24    $23  
sw      $12    $0     1372
flt     $15    $16    $3   
slt     $18    $21    $7   
fclass  $2     $24  
add     $9     $28    $23  
fsub    $4     $25    $31  
srl     $6     $4     $0   
fsw     $27    $0     -1968
fclass  $27    $16  
sub     $23    $17    $21  
fclass  $30    $20  
fadd    $14    $25    $5   
fadd    $6     $18    $8   
srl     $23    $20    $7   
fadd    $19    $13    $5   
srl     $18    $16    $29  
fclass  $7     $0   
lw      $30    $0     548
sw      $30    $0     -1500
sll     $15    $20    $25  
fsw     $27    $0     -1428
sw      $3     $0     -1888
flw     $28    $0     -1580
srl     $30    $20    $8   
add     $21    $19    $30  
lw      $19    $0     1132
lw      $29    $0     1984
addi    $2     $0     -380
fsub    $25    $21    $20  
sub     $11    $9     $5   
slt     $12    $1     $24  
sub     $21    $19    $17  
addi    $24    $0     -592
sll     $11    $16    $27  
sw      $5     $0     -280
flw     $14    $0     -1188
addi    $27    $0     1824
sw      $20    $0     948
srl     $15    $18    $10  
sll     $5     $1     $4   
fadd    $15    $29    $4   
fsw     $8     $0     -524
lw      $24    $0     1044
flw     $3     $0     1572
srl     $11    $24    $28  
fsub    $24    $1     $28  
sw      $27    $0     -1520
flw     $15    $0     -1984
fsw     $17    $0     800
fsw     $23    $0     -252
sw      $17    $0     1120
flw     $20    $0     -160
sub     $12    $21    $2   
add     $29    $21    $31  
add     $6     $26    $12  
add     $7     $9     $27  
sw      $24    $0     -1620
fsw     $2     $0     -812
fclass  $3     $7   
srl     $22    $5     $22  
fadd    $6     $21    $23  
fsub    $16    $3     $0   
sll     $25    $27    $20  
flt     $12    $17    $4   
sw      $7     $0     1576
fclass  $22    $19  
sll     $2     $16    $2   
fclass  $24    $27  
addi    $16    $0     1780
lw      $6     $0     1936
srl     $27    $10    $16  
slt     $27    $13    $2   
slt     $27    $16    $0   
flw     $14    $0     1216
