----------------------
R-type  $rd  $r1  $r2 
I-type  $rd  $r1  im  
S-type  $r2  $r1  im  
B-type  $r1  $r2  im  
----------------------
addi    $0     $0     2044
addi    $0     $0     2044
addi    $0     $0     2044
fadd    $24    $30    $31  
flt     $11    $11    $10  
flw     $16    $0     -1728
addi    $31    $0     548
sw      $28    $0     552
lw      $12    $0     -1296
fclass  $21    $6   
flt     $4     $26    $18  
sub     $16    $24    $28  
srl     $23    $29    $30  
sub     $22    $27    $29  
add     $4     $28    $4   
flt     $11    $21    $25  
srl     $4     $29    $20  
slt     $23    $18    $18  
srl     $3     $2     $13  
slt     $13    $18    $30  
fadd    $15    $26    $5   
fclass  $4     $25  
slt     $26    $20    $11  
flt     $28    $3     $6   
fsw     $9     $0     -1320
slt     $14    $27    $11  
srl     $11    $12    $18  
add     $2     $11    $20  
fsub    $26    $11    $6   
slt     $18    $18    $21  
sw      $3     $0     -1648
flt     $26    $4     $24  
sw      $24    $0     620
addi    $19    $0     -1168
fsub    $17    $9     $6   
add     $31    $31    $8   
srl     $14    $2     $23  
addi    $18    $0     1824
fadd    $14    $29    $19  
fsub    $22    $22    $3   
fclass  $9     $15  
fadd    $14    $25    $0   
flw     $10    $0     1784
fsw     $26    $0     -204
srl     $17    $10    $13  
sub     $22    $11    $21  
srl     $22    $5     $11  
addi    $30    $0     1412
addi    $27    $0     48
flw     $2     $0     552
flt     $27    $15    $28  
sw      $20    $0     -932
fsw     $29    $0     -100
flt     $4     $23    $0   
slt     $23    $4     $22  
sll     $10    $8     $10  
sub     $4     $25    $20  
fsw     $9     $0     -652
slt     $13    $28    $16  
fsub    $6     $9     $3   
addi    $6     $0     -708
lw      $8     $0     560
sll     $30    $1     $7   
fsub    $18    $24    $5   
sub     $22    $20    $28  
sw      $12    $0     1488
fsub    $26    $23    $19  
addi    $21    $0     -1448
lw      $5     $0     -1128
flw     $14    $0     1956
slt     $15    $19    $17  
flw     $7     $0     -1168
lw      $28    $0     1300
flt     $31    $7     $9   
fsw     $9     $0     1748
lw      $20    $0     -1048
flw     $23    $0     1444
fsw     $3     $0     1360
sw      $4     $0     -612
add     $24    $24    $27  
fclass  $4     $26  
sll     $1     $28    $5   
fadd    $23    $11    $4   
sll     $1     $8     $13  
addi    $25    $0     1936
flt     $25    $15    $28  
fsw     $6     $0     -1656
lw      $17    $0     180
addi    $14    $0     -1784
add     $18    $3     $8   
sub     $3     $15    $21  
sll     $18    $30    $17  
fclass  $8     $4   
fsub    $9     $3     $10  
fadd    $25    $3     $18  
fsw     $22    $0     1940
sw      $4     $0     -1400
srl     $12    $13    $17  
flt     $12    $16    $12  
sll     $20    $27    $6   
fsw     $21    $0     1572
sub     $25    $28    $5   
flt     $12    $5     $26  
add     $4     $12    $12  
fsub    $25    $25    $3   
flw     $12    $0     1048
sw      $11    $0     -48
sw      $0     $0     -572
fsub    $16    $20    $10  
add     $28    $5     $27  
fsw     $14    $0     -28
sll     $21    $15    $8   
lw      $3     $0     -884
fadd    $5     $4     $6   
sw      $1     $0     -1872
addi    $23    $0     -928
lw      $20    $0     1244
addi    $7     $0     1892
fsub    $4     $14    $30  
fsw     $9     $0     1776
add     $29    $30    $6   
sub     $13    $6     $15  
add     $13    $8     $5   
sw      $13    $0     872
flt     $30    $26    $0   
fclass  $28    $5   
sw      $16    $0     1904
lw      $11    $0     1332
slt     $29    $26    $8   
add     $27    $3     $20  
fsw     $25    $0     -140
fadd    $27    $25    $9   
sll     $27    $17    $11  
flt     $1     $18    $14  
add     $2     $16    $31  
flw     $3     $0     -1220
addi    $29    $0     844
sw      $19    $0     -876
fadd    $30    $17    $10  
sub     $24    $8     $21  
addi    $24    $0     1924
sw      $5     $0     -1552
flw     $31    $0     -836
sw      $17    $0     1904
fsw     $13    $0     -76
fsub    $12    $12    $24  
fadd    $25    $31    $1   
fsub    $14    $7     $2   
srl     $7     $30    $17  
flw     $1     $0     -1692
fsub    $5     $22    $14  
slt     $2     $2     $23  
fsw     $10    $0     -1904
lw      $25    $0     80
sw      $8     $0     -1072
srl     $28    $21    $27  
addi    $9     $0     -568
flw     $27    $0     -132
sub     $25    $15    $27  
srl     $12    $17    $10  
fadd    $23    $20    $5   
fsw     $15    $0     -1204
sw      $16    $0     -1308
srl     $19    $10    $13  
fsw     $7     $0     52
fclass  $28    $8   
sw      $2     $0     -1684
flw     $24    $0     1312
lw      $14    $0     380
fadd    $30    $29    $3   
lw      $29    $0     -1592
sw      $28    $0     -1900
add     $7     $31    $11  
flw     $7     $0     784
fclass  $7     $14  
flt     $10    $9     $23  
sll     $28    $13    $5   
fclass  $4     $5   
addi    $21    $0     1656
lw      $25    $0     -712
add     $31    $29    $7   
fsub    $27    $20    $6   
srl     $28    $22    $9   
flt     $11    $20    $20  
addi    $20    $0     -64
lw      $31    $0     736
add     $31    $0     $25  
fadd    $15    $0     $13  
fsub    $24    $20    $14  
add     $21    $14    $11  
sll     $14    $26    $14  
add     $9     $27    $3   
sub     $22    $31    $3   
lw      $10    $0     -1348
fsub    $9     $23    $16  
add     $12    $19    $22  
flw     $2     $0     -72
flt     $7     $28    $10  
fadd    $21    $19    $13  
add     $9     $7     $6   
fadd    $31    $23    $30  
fadd    $10    $21    $30  
add     $20    $7     $8   
srl     $10    $10    $5   
fclass  $30    $8   
slt     $20    $22    $27  
sll     $22    $29    $6   
fclass  $11    $12  
sw      $27    $0     748
flt     $31    $9     $2   
add     $19    $21    $16  
sw      $18    $0     -372
sub     $19    $18    $31  
fclass  $11    $0   
fsub    $23    $10    $13  
add     $29    $5     $1   
sw      $4     $0     -120
fclass  $29    $24  
