----------------------
R-type  $rd  $r1  $r2 
I-type  $rd  $r1  im  
S-type  $r2  $r1  im  
B-type  $r1  $r2  im  
----------------------
addi    $0     $0     2044
addi    $0     $0     2044
addi    $0     $0     2044
fsub    $24    $20    $0   
fadd    $15    $23    $14  
flw     $1     $0     1028
fadd    $9     $0     $0   
fadd    $13    $27    $1   
flw     $25    $0     -156
fadd    $9     $8     $28  
flw     $25    $0     696
fadd    $30    $4     $21  
flw     $25    $0     -408
fsub    $26    $0     $6   
fadd    $26    $15    $12  
fsub    $31    $22    $27  
flw     $6     $0     1888
fsw     $13    $0     1104
fsw     $29    $0     -800
fadd    $12    $14    $8   
fadd    $5     $10    $4   
fsub    $9     $4     $21  
fadd    $11    $26    $5   
fadd    $20    $18    $2   
fsw     $30    $0     4
flw     $21    $0     -76
fadd    $14    $7     $25  
flw     $16    $0     -1732
fsw     $26    $0     452
fadd    $20    $16    $13  
fadd    $12    $26    $22  
fsub    $21    $23    $28  
fadd    $8     $5     $11  
fadd    $10    $31    $16  
flw     $4     $0     1520
fadd    $18    $17    $0   
fsub    $17    $25    $31  
fsub    $23    $11    $23  
flw     $17    $0     824
flw     $9     $0     1688
fadd    $11    $4     $25  
fadd    $22    $16    $25  
fadd    $26    $2     $3   
flw     $23    $0     1264
fadd    $9     $14    $14  
flw     $27    $0     -236
fadd    $26    $31    $17  
fadd    $2     $1     $24  
flw     $11    $0     564
fadd    $24    $15    $14  
fsub    $11    $22    $20  
fadd    $5     $2     $1   
fsw     $24    $0     1368
fsw     $10    $0     -1988
fsub    $16    $13    $6   
fsw     $23    $0     -644
fsw     $19    $0     204
fsub    $3     $13    $23  
flw     $25    $0     -524
flw     $18    $0     864
fsw     $14    $0     -1552
flw     $8     $0     372
fsw     $7     $0     -1048
fsw     $19    $0     -684
fadd    $10    $7     $16  
fsub    $31    $31    $25  
flw     $24    $0     -1220
fadd    $25    $21    $5   
fadd    $9     $15    $7   
flw     $20    $0     -104
fsw     $19    $0     -916
fsw     $27    $0     -976
fsw     $21    $0     -1400
fsub    $3     $25    $21  
fsw     $28    $0     212
fsub    $7     $22    $29  
fsw     $3     $0     -1032
fsub    $23    $8     $30  
flw     $5     $0     -436
fsw     $16    $0     2044
fsub    $21    $24    $26  
fsw     $31    $0     -1652
fsw     $27    $0     44
fsub    $28    $9     $11  
fsub    $11    $5     $2   
fsw     $25    $0     704
fsub    $29    $5     $18  
flw     $24    $0     -872
fsub    $4     $18    $27  
fsub    $30    $2     $2   
fadd    $15    $8     $28  
flw     $5     $0     80
fsw     $27    $0     -564
fadd    $15    $18    $2   
flw     $6     $0     -1028
fsub    $15    $18    $29  
fadd    $17    $7     $12  
flw     $13    $0     -948
flw     $11    $0     -1904
flw     $28    $0     376
fsub    $17    $26    $8   
fsub    $11    $11    $8   
fsw     $9     $0     772
flw     $10    $0     1096
flw     $15    $0     1340
fadd    $17    $29    $31  
flw     $6     $0     -308
flw     $25    $0     712
flw     $6     $0     -916
fsub    $17    $12    $11  
fadd    $19    $25    $26  
fsw     $16    $0     252
fadd    $26    $8     $15  
fsw     $17    $0     1104
fsub    $8     $28    $29  
flw     $18    $0     540
fsub    $8     $27    $23  
fsw     $20    $0     408
fsub    $4     $20    $0   
fadd    $31    $6     $15  
fsw     $22    $0     600
fsub    $5     $13    $10  
fsub    $5     $6     $27  
fadd    $3     $6     $4   
fsw     $18    $0     1944
fsub    $26    $16    $16  
fsw     $14    $0     -372
fadd    $30    $30    $30  
flw     $29    $0     -296
fsw     $8     $0     1372
fadd    $11    $16    $15  
fsw     $27    $0     -432
fadd    $15    $3     $25  
fsw     $11    $0     556
fsw     $28    $0     -4
fsub    $14    $11    $30  
fadd    $30    $11    $3   
flw     $21    $0     -964
fsub    $13    $15    $2   
flw     $3     $0     544
fadd    $4     $24    $19  
fadd    $22    $2     $26  
fsw     $4     $0     -644
fsw     $8     $0     752
fsub    $11    $26    $17  
fsw     $14    $0     -36
fsw     $29    $0     -1152
flw     $14    $0     -232
flw     $8     $0     1688
fadd    $15    $30    $13  
fsw     $4     $0     -360
flw     $10    $0     -1768
flw     $2     $0     492
fadd    $31    $31    $30  
fsub    $18    $24    $30  
fsub    $19    $0     $13  
fsub    $8     $23    $0   
fsw     $10    $0     1296
fsub    $1     $2     $13  
fsub    $25    $14    $9   
flw     $17    $0     416
fsub    $13    $1     $25  
fsw     $18    $0     -548
fsw     $14    $0     -1976
fsub    $14    $19    $17  
flw     $8     $0     -808
flw     $27    $0     1988
fadd    $17    $18    $8   
flw     $13    $0     1692
fadd    $20    $16    $22  
fadd    $9     $7     $29  
flw     $16    $0     1984
fsw     $30    $0     -1968
fsub    $27    $0     $13  
fadd    $20    $7     $5   
fadd    $30    $4     $16  
fsub    $27    $28    $14  
fadd    $8     $3     $0   
fsub    $22    $6     $19  
fsw     $26    $0     -1168
fadd    $17    $4     $30  
fadd    $5     $23    $9   
flw     $3     $0     1604
flw     $12    $0     -788
fsub    $16    $7     $31  
flw     $31    $0     -824
fsub    $24    $13    $31  
fadd    $7     $21    $21  
flw     $16    $0     332
flw     $20    $0     -1408
fsub    $29    $17    $6   
fadd    $29    $26    $23  
fsw     $13    $0     1416
fsw     $24    $0     -152
flw     $10    $0     1300
flw     $7     $0     1492
fsub    $21    $5     $19  
flw     $13    $0     -1584
fadd    $25    $23    $5   
fadd    $20    $26    $3   
fsw     $13    $0     -1768
flw     $13    $0     -612
flw     $24    $0     -1656
fsub    $8     $25    $14  
fadd    $5     $10    $28  
fsw     $7     $0     -1700
fsw     $26    $0     640
fsub    $13    $7     $31  
fsub    $16    $31    $14  
