----------------------
R-type  $rd  $r1  $r2 
I-type  $rd  $r1  im  
S-type  $r2  $r1  im  
B-type  $r1  $r2  im  
----------------------
addi    $0     $0     2044
addi    $0     $0     2044
addi    $0     $0     2044
fsw     $12    $0     -16
flw     $4     $0     -800
flw     $8     $0     1736
fadd    $3     $26    $30  
fsub    $26    $18    $22  
fsub    $13    $24    $0   
fsub    $7     $1     $12  
fsw     $31    $0     -968
fadd    $15    $17    $24  
fsw     $4     $0     1416
flw     $19    $0     1712
flw     $28    $0     -1584
fsw     $8     $0     1160
flw     $24    $0     -340
flw     $17    $0     832
fsub    $23    $2     $15  
fsw     $5     $0     796
fsw     $11    $0     1096
fadd    $6     $28    $21  
flw     $26    $0     460
fsw     $11    $0     424
flw     $10    $0     -704
fadd    $5     $31    $1   
fadd    $14    $26    $17  
flw     $4     $0     1144
fsub    $1     $27    $21  
fsw     $10    $0     -820
fsub    $6     $22    $12  
fsub    $19    $24    $30  
fsub    $25    $18    $20  
fadd    $22    $29    $10  
fsub    $11    $9     $21  
fsw     $11    $0     156
fsub    $16    $1     $3   
fsub    $1     $28    $21  
fsw     $25    $0     1684
flw     $27    $0     88
fsw     $10    $0     1684
fadd    $10    $19    $12  
fsw     $14    $0     1768
fsw     $24    $0     1960
flw     $27    $0     752
fsw     $24    $0     -1604
flw     $12    $0     -1392
flw     $10    $0     1132
fsub    $28    $4     $1   
fadd    $29    $4     $9   
fadd    $17    $25    $25  
fsw     $27    $0     1180
flw     $26    $0     548
fsub    $15    $15    $20  
fsub    $19    $19    $14  
fadd    $25    $13    $21  
fsub    $8     $17    $8   
fadd    $15    $21    $30  
fadd    $5     $21    $18  
fadd    $18    $23    $24  
fsw     $4     $0     -2012
flw     $5     $0     1900
fsw     $9     $0     372
fsw     $3     $0     -468
fsub    $9     $23    $7   
flw     $25    $0     -1732
fsub    $15    $18    $4   
flw     $30    $0     -376
flw     $2     $0     1448
fsw     $3     $0     700
flw     $20    $0     1256
fadd    $15    $22    $24  
fsub    $13    $7     $18  
fsw     $27    $0     2012
flw     $26    $0     96
fadd    $7     $29    $21  
flw     $20    $0     -1876
fsub    $24    $5     $25  
fsub    $22    $13    $5   
fsub    $7     $26    $18  
fsw     $0     $0     1872
fsw     $31    $0     -336
flw     $23    $0     -1684
fadd    $18    $22    $4   
flw     $28    $0     -156
fsw     $20    $0     -2028
fadd    $18    $28    $16  
fsub    $25    $5     $11  
fadd    $19    $11    $26  
fsw     $30    $0     964
fsub    $16    $19    $1   
fsw     $21    $0     1688
fsub    $2     $5     $10  
fsub    $6     $13    $15  
fsw     $29    $0     -1932
fadd    $30    $16    $15  
fsub    $11    $29    $26  
fsub    $13    $16    $13  
flw     $17    $0     392
fsub    $25    $7     $28  
fsw     $0     $0     -272
flw     $30    $0     28
fsub    $30    $2     $23  
flw     $13    $0     812
fadd    $25    $16    $17  
flw     $8     $0     840
flw     $12    $0     392
fadd    $16    $31    $19  
flw     $11    $0     952
flw     $25    $0     -1184
fsw     $11    $0     920
fsw     $26    $0     -1408
fsub    $3     $4     $17  
flw     $20    $0     1760
fsub    $19    $12    $7   
fsw     $2     $0     136
fsub    $28    $25    $0   
flw     $10    $0     -16
fadd    $22    $26    $15  
fadd    $5     $8     $4   
fsw     $31    $0     -2012
flw     $12    $0     -1368
fsub    $27    $23    $11  
fsw     $7     $0     -504
fsw     $26    $0     1084
fsw     $30    $0     1084
fadd    $11    $20    $10  
fsub    $21    $5     $9   
fsub    $20    $31    $7   
flw     $2     $0     1136
fsub    $21    $21    $23  
fadd    $20    $6     $22  
fsw     $11    $0     772
fsub    $12    $28    $22  
fsw     $7     $0     -40
flw     $27    $0     -1372
flw     $5     $0     -628
fsub    $6     $2     $1   
flw     $27    $0     -1080
fsub    $14    $6     $25  
flw     $11    $0     -1752
fsub    $10    $22    $7   
fsw     $26    $0     140
fsub    $12    $16    $31  
flw     $30    $0     -1708
fsw     $11    $0     -536
flw     $24    $0     -856
fadd    $15    $3     $26  
fsub    $24    $23    $18  
fadd    $6     $1     $7   
fadd    $1     $6     $6   
fsub    $24    $12    $22  
fsw     $11    $0     196
fsw     $14    $0     -1344
fadd    $31    $2     $2   
fsub    $11    $25    $23  
fadd    $27    $6     $20  
fsub    $29    $28    $1   
fsw     $0     $0     516
fsw     $12    $0     -1240
fsw     $25    $0     1660
fsub    $30    $19    $7   
fsub    $5     $3     $25  
fsw     $12    $0     1808
fsub    $7     $6     $4   
flw     $25    $0     1264
fadd    $25    $0     $27  
fadd    $18    $29    $31  
flw     $21    $0     -552
fsub    $20    $14    $9   
fadd    $7     $9     $26  
flw     $27    $0     -1096
fsw     $8     $0     976
fsub    $16    $26    $24  
fsub    $10    $26    $3   
fsw     $10    $0     -1412
fsw     $18    $0     -484
fsub    $5     $15    $18  
fsw     $9     $0     -116
fsub    $4     $30    $25  
flw     $24    $0     228
flw     $3     $0     -640
flw     $15    $0     68
flw     $7     $0     -112
fsw     $7     $0     1964
fadd    $16    $21    $9   
flw     $24    $0     1900
flw     $23    $0     984
fsw     $5     $0     -1396
fsw     $4     $0     -1520
fsw     $28    $0     -152
flw     $8     $0     1268
fadd    $23    $26    $3   
flw     $19    $0     1112
fsub    $8     $7     $0   
fadd    $6     $9     $4   
fadd    $12    $12    $24  
fsw     $9     $0     -1380
fadd    $10    $6     $31  
fadd    $31    $6     $19  
flw     $14    $0     1752
flw     $31    $0     -2000
fsw     $6     $0     452
flw     $13    $0     1256
fadd    $24    $15    $31  
flw     $17    $0     -1776
fsw     $30    $0     1660
fadd    $10    $31    $25  
fadd    $5     $16    $2   
fsub    $26    $15    $29  
