----------------------
R-type  $rd  $r1  $r2 
I-type  $rd  $r1  im  
S-type  $r2  $r1  im  
B-type  $r1  $r2  im  
----------------------
addi    $0     $0     2044
addi    $0     $0     2044
addi    $0     $0     2044
fsw     $12    $0     -1056
flw     $25    $0     2036
fsub    $24    $19    $14  
fadd    $22    $11    $14  
fadd    $16    $23    $31  
fsw     $19    $0     1244
fadd    $26    $24    $7   
fsub    $20    $25    $23  
flw     $1     $0     -1312
fadd    $21    $2     $9   
fsub    $27    $31    $28  
fsw     $7     $0     796
fadd    $15    $31    $2   
fadd    $21    $27    $22  
flw     $17    $0     -1976
flw     $14    $0     128
fsw     $30    $0     -576
fsub    $19    $9     $16  
fsw     $19    $0     -396
fsub    $25    $4     $11  
fsub    $9     $5     $23  
flw     $10    $0     928
fsub    $22    $25    $22  
flw     $23    $0     -276
fsw     $16    $0     528
flw     $24    $0     -252
fsub    $11    $17    $31  
fsw     $3     $0     496
flw     $29    $0     140
fsub    $1     $9     $18  
fadd    $8     $6     $18  
flw     $11    $0     1988
fadd    $25    $27    $21  
fsub    $24    $2     $0   
fsw     $20    $0     -1376
fsw     $29    $0     -544
fadd    $29    $18    $19  
fsub    $19    $20    $30  
fsub    $16    $30    $10  
fsub    $3     $30    $15  
flw     $8     $0     -1260
fsub    $7     $5     $20  
flw     $7     $0     1160
fsub    $9     $31    $4   
fsub    $19    $12    $23  
fadd    $31    $21    $29  
fsub    $30    $12    $20  
flw     $27    $0     -1724
fadd    $20    $18    $17  
flw     $7     $0     -1132
fsw     $5     $0     -1208
fadd    $10    $18    $5   
fsub    $11    $18    $15  
flw     $24    $0     668
fsub    $29    $24    $2   
flw     $28    $0     500
fsw     $12    $0     -1476
flw     $14    $0     -2036
fsw     $15    $0     -1180
flw     $28    $0     -44
fsw     $22    $0     1700
fsub    $27    $8     $0   
fsw     $24    $0     -964
fadd    $23    $10    $24  
fadd    $19    $24    $18  
fadd    $11    $29    $7   
flw     $22    $0     552
fadd    $2     $22    $20  
fadd    $20    $11    $11  
fsub    $22    $7     $1   
fsw     $5     $0     -1692
flw     $1     $0     -268
fsw     $31    $0     -1888
fadd    $4     $30    $7   
flw     $10    $0     -436
flw     $5     $0     -324
fsw     $16    $0     -260
fsw     $8     $0     1968
flw     $23    $0     568
fadd    $3     $26    $31  
fadd    $8     $2     $1   
fadd    $23    $10    $1   
fadd    $20    $9     $23  
fadd    $20    $12    $20  
flw     $1     $0     20
fadd    $19    $14    $1   
flw     $9     $0     104
fsw     $21    $0     868
fsub    $26    $31    $26  
flw     $16    $0     -1272
fadd    $21    $4     $8   
fsub    $13    $4     $12  
fsw     $6     $0     1984
fadd    $3     $22    $10  
fsub    $16    $29    $31  
fadd    $19    $5     $25  
flw     $12    $0     1604
fadd    $11    $7     $7   
fsub    $11    $26    $14  
fadd    $22    $29    $6   
fsw     $24    $0     -544
fadd    $8     $22    $22  
fsw     $22    $0     -536
fsw     $18    $0     812
fadd    $16    $31    $3   
fsub    $8     $20    $27  
fadd    $11    $24    $16  
fsw     $24    $0     372
fsw     $2     $0     -1416
fsub    $25    $13    $14  
flw     $21    $0     376
flw     $12    $0     -1492
fsub    $3     $5     $4   
flw     $29    $0     -1016
flw     $28    $0     -40
fsub    $5     $19    $21  
fadd    $13    $26    $17  
flw     $19    $0     -872
fadd    $6     $7     $0   
fsw     $0     $0     -556
fadd    $28    $30    $20  
fadd    $3     $25    $11  
fsw     $10    $0     -1656
flw     $5     $0     220
fsub    $5     $26    $22  
fsw     $23    $0     -832
fsub    $11    $0     $19  
fadd    $31    $23    $9   
flw     $10    $0     1832
fadd    $26    $15    $10  
fadd    $26    $24    $16  
fsub    $22    $23    $13  
fadd    $20    $9     $15  
fsw     $29    $0     624
fadd    $20    $17    $20  
fadd    $20    $10    $10  
fadd    $28    $11    $24  
flw     $8     $0     1928
fsub    $21    $21    $24  
flw     $30    $0     1944
fadd    $12    $17    $15  
flw     $3     $0     -516
fadd    $13    $25    $2   
fsw     $24    $0     -1336
fsw     $19    $0     -216
fsw     $5     $0     -804
flw     $31    $0     428
fsw     $25    $0     -624
flw     $4     $0     -664
fsub    $17    $29    $15  
fadd    $9     $22    $8   
fsw     $11    $0     500
fsw     $14    $0     1060
fsub    $23    $21    $17  
fsw     $24    $0     -264
fsw     $11    $0     -1020
fsw     $29    $0     -892
fsw     $26    $0     -1272
fsw     $4     $0     1692
fadd    $16    $13    $9   
fsw     $15    $0     392
fsw     $17    $0     -1768
fsw     $9     $0     820
fsub    $3     $4     $12  
flw     $13    $0     140
flw     $10    $0     144
flw     $26    $0     -1852
flw     $20    $0     1240
fsw     $0     $0     1496
flw     $8     $0     1408
flw     $31    $0     -548
fsw     $12    $0     -644
flw     $24    $0     -2020
fadd    $5     $6     $10  
flw     $21    $0     388
flw     $29    $0     984
fadd    $22    $29    $28  
fadd    $11    $30    $11  
fsw     $20    $0     -432
fadd    $25    $31    $8   
fsub    $24    $15    $6   
flw     $7     $0     1956
fsw     $25    $0     1904
fadd    $12    $11    $23  
fsw     $14    $0     -1780
fsw     $2     $0     1288
fsw     $0     $0     1572
fsw     $21    $0     -688
flw     $8     $0     -440
fsw     $26    $0     -744
fsw     $30    $0     -1672
fsw     $11    $0     -556
fadd    $16    $18    $9   
fsub    $26    $7     $17  
fadd    $31    $15    $19  
fadd    $18    $29    $8   
flw     $21    $0     1788
fsub    $25    $20    $26  
fsub    $3     $20    $2   
fsw     $4     $0     876
fsub    $21    $27    $11  
fsw     $7     $0     736
flw     $30    $0     -1676
fadd    $11    $5     $28  
flw     $29    $0     1260
fadd    $4     $9     $30  
