----------------------
R-type  $rd  $r1  $r2 
I-type  $rd  $r1  im  
S-type  $r2  $r1  im  
B-type  $r1  $r2  im  
----------------------
addi    $0     $0     2044
addi    $0     $0     2044
addi    $0     $0     2044
flw     $7     $0     676
fsub    $30    $14    $21  
flw     $18    $0     -100
flw     $25    $0     -1916
fadd    $5     $3     $21  
fadd    $29    $6     $17  
fsub    $18    $4     $9   
fsw     $29    $0     -428
fadd    $21    $7     $25  
flw     $25    $0     -1096
fadd    $5     $7     $6   
fadd    $19    $2     $19  
fadd    $23    $14    $11  
flw     $21    $0     -308
fsw     $22    $0     -848
fsub    $24    $0     $25  
fsw     $23    $0     -1696
fadd    $10    $13    $6   
fsub    $7     $4     $17  
fadd    $26    $27    $17  
fadd    $3     $24    $15  
fsub    $8     $23    $21  
fsw     $17    $0     -476
flw     $1     $0     -448
fadd    $19    $5     $10  
flw     $6     $0     -136
flw     $22    $0     192
fadd    $31    $28    $28  
fsub    $28    $9     $23  
fsub    $3     $0     $13  
flw     $31    $0     -948
flw     $20    $0     248
flw     $10    $0     -1952
fsub    $15    $26    $25  
fadd    $12    $30    $1   
fsw     $18    $0     -1740
flw     $24    $0     -1328
fadd    $8     $25    $22  
fsw     $11    $0     2032
fsub    $7     $29    $2   
fsub    $29    $4     $18  
fsw     $14    $0     -1664
fsub    $23    $8     $19  
fsub    $9     $7     $28  
fsub    $5     $6     $31  
fsub    $19    $29    $0   
fsw     $0     $0     -1244
fsw     $26    $0     700
fsw     $18    $0     528
fadd    $4     $0     $25  
fsub    $9     $14    $15  
fsw     $5     $0     -1132
fsw     $22    $0     -1668
fsw     $11    $0     -1840
fsw     $21    $0     -964
fsub    $18    $8     $15  
fsw     $8     $0     1064
fadd    $21    $23    $22  
flw     $6     $0     1012
fsub    $29    $9     $13  
fsw     $10    $0     728
flw     $10    $0     -300
flw     $10    $0     -60
fsw     $18    $0     672
fadd    $29    $15    $11  
fsw     $2     $0     464
flw     $20    $0     68
fsub    $6     $1     $12  
fadd    $4     $5     $31  
flw     $12    $0     276
fadd    $7     $24    $26  
fsub    $22    $27    $28  
fadd    $14    $21    $23  
fsw     $27    $0     160
fsub    $7     $7     $1   
fsw     $12    $0     -1804
fsw     $20    $0     1432
flw     $7     $0     -1820
fsw     $10    $0     -1096
fsw     $14    $0     96
fsw     $11    $0     1828
fadd    $29    $21    $25  
fsub    $15    $3     $25  
fadd    $25    $23    $19  
fsw     $16    $0     1932
fsw     $26    $0     -1988
fsub    $8     $17    $10  
fadd    $5     $1     $11  
fsub    $22    $19    $4   
fsw     $15    $0     -592
flw     $16    $0     992
fsub    $3     $20    $12  
fadd    $13    $7     $15  
fadd    $24    $0     $8   
fsw     $31    $0     -728
flw     $18    $0     160
fsub    $18    $1     $10  
fsub    $12    $27    $14  
fsub    $18    $14    $30  
fsub    $12    $12    $25  
fadd    $6     $31    $28  
fsw     $4     $0     -1468
fadd    $3     $29    $9   
fadd    $16    $26    $25  
flw     $4     $0     -1892
fadd    $15    $15    $8   
flw     $30    $0     2040
fsub    $17    $21    $1   
fsub    $13    $17    $1   
fsub    $2     $9     $13  
fsw     $22    $0     1628
fsw     $31    $0     -1580
flw     $6     $0     868
fsw     $9     $0     1792
fsub    $18    $22    $0   
flw     $12    $0     1564
fsw     $2     $0     -1364
fsub    $10    $17    $17  
fsw     $7     $0     -720
fsw     $14    $0     1228
flw     $28    $0     1164
fsub    $21    $5     $23  
fadd    $26    $4     $16  
fadd    $4     $6     $1   
fsw     $25    $0     1692
flw     $15    $0     1384
flw     $24    $0     -1080
flw     $16    $0     104
fadd    $20    $4     $16  
fadd    $9     $25    $12  
fsw     $31    $0     -2032
fadd    $14    $10    $0   
fadd    $21    $4     $31  
fadd    $4     $22    $21  
fadd    $24    $15    $2   
flw     $23    $0     1372
fsw     $17    $0     1976
fadd    $23    $18    $18  
fsub    $10    $9     $20  
fsw     $24    $0     1248
fadd    $4     $2     $20  
flw     $8     $0     1244
fadd    $15    $3     $31  
fsub    $20    $29    $14  
fsw     $9     $0     1232
flw     $22    $0     -1100
fadd    $11    $9     $9   
fadd    $4     $0     $5   
flw     $12    $0     32
fadd    $21    $6     $24  
fadd    $2     $16    $19  
flw     $16    $0     -1700
flw     $24    $0     1260
fsub    $18    $21    $12  
fsw     $30    $0     36
fadd    $8     $8     $1   
fsw     $27    $0     1620
fsw     $8     $0     432
fsw     $9     $0     -836
fadd    $11    $5     $28  
fsub    $23    $12    $14  
fadd    $6     $28    $11  
fsub    $7     $1     $3   
fadd    $2     $9     $13  
flw     $29    $0     788
flw     $20    $0     -1852
fsw     $28    $0     -1296
flw     $31    $0     1944
fsub    $13    $24    $16  
fsub    $29    $9     $3   
flw     $9     $0     -1492
fsub    $12    $27    $12  
flw     $17    $0     -1632
fsw     $26    $0     -1320
fsw     $2     $0     -2032
fsub    $26    $28    $7   
fadd    $16    $28    $8   
fadd    $24    $6     $7   
fsub    $30    $7     $31  
fsw     $27    $0     936
fsw     $17    $0     1128
flw     $16    $0     896
fsub    $16    $4     $22  
fsub    $1     $22    $1   
fsw     $31    $0     1412
fadd    $8     $25    $25  
fadd    $18    $27    $22  
fsub    $5     $12    $11  
fsub    $21    $15    $29  
fsw     $0     $0     -1464
fsw     $19    $0     -580
flw     $13    $0     400
flw     $29    $0     152
flw     $29    $0     420
flw     $8     $0     -304
fadd    $14    $23    $23  
fadd    $2     $25    $21  
flw     $23    $0     1644
fadd    $24    $17    $4   
fsub    $14    $27    $5   
fsub    $13    $5     $22  
fadd    $23    $25    $9   
flw     $6     $0     -444
fadd    $2     $3     $20  
flw     $6     $0     -1084
