----------------------
R-type  $rd  $r1  $r2 
I-type  $rd  $r1  im  
S-type  $r2  $r1  im  
B-type  $r1  $r2  im  
----------------------
addi    $0     $0     2044
addi    $0     $0     2044
addi    $0     $0     2044
fadd    $28    $19    $12  
add     $20    $31    $20  
fsw     $23    $0     -924
add     $13    $8     $4   
sub     $9     $27    $6   
fsub    $26    $19    $9   
sw      $1     $0     1580
slt     $10    $1     $18  
sub     $9     $17    $31  
sll     $29    $20    $5   
fadd    $26    $4     $12  
sub     $15    $19    $12  
lw      $4     $0     -580
srl     $21    $29    $12  
slt     $6     $17    $31  
fadd    $2     $1     $29  
sub     $26    $27    $22  
slt     $8     $26    $24  
fclass  $26    $14  
lw      $4     $0     -1200
slt     $31    $23    $17  
lw      $20    $0     -712
slt     $31    $5     $10  
flw     $14    $0     968
sub     $3     $27    $16  
lw      $28    $0     -228
add     $21    $16    $4   
fsw     $4     $0     -260
srl     $17    $21    $17  
fsub    $13    $9     $29  
sub     $7     $4     $21  
fsub    $29    $27    $7   
addi    $4     $0     632
sw      $15    $0     -420
flw     $30    $0     -1840
fclass  $7     $26  
fsub    $22    $28    $3   
slt     $12    $7     $13  
lw      $17    $0     -648
sll     $29    $19    $21  
fclass  $6     $6   
sw      $6     $0     -124
fsw     $2     $0     -96
lw      $7     $0     -1304
slt     $25    $8     $16  
flw     $5     $0     1828
addi    $25    $0     544
flw     $9     $0     -1036
fsub    $23    $15    $17  
fsw     $28    $0     1348
fadd    $6     $8     $18  
fsw     $2     $0     -1756
srl     $17    $9     $7   
addi    $18    $0     -260
lw      $24    $0     -444
flt     $13    $21    $16  
sll     $19    $19    $28  
fsw     $9     $0     248
fsub    $4     $21    $1   
fadd    $14    $27    $15  
sll     $14    $16    $31  
fadd    $1     $21    $6   
sw      $22    $0     912
fadd    $3     $23    $28  
slt     $10    $25    $3   
sll     $2     $26    $13  
flt     $5     $16    $20  
add     $1     $14    $17  
flw     $15    $0     1884
fsub    $13    $12    $13  
sll     $30    $12    $16  
lw      $24    $0     -724
sll     $16    $24    $30  
flw     $23    $0     -1800
sub     $1     $2     $14  
slt     $3     $28    $19  
slt     $13    $20    $27  
fsub    $11    $24    $19  
addi    $5     $0     1328
lw      $13    $0     428
fadd    $30    $24    $31  
flt     $1     $7     $6   
lw      $30    $0     1868
sll     $21    $0     $8   
sll     $7     $7     $3   
sw      $14    $0     -1132
lw      $24    $0     -1632
sub     $24    $28    $24  
sub     $16    $4     $26  
fsw     $7     $0     364
fsub    $2     $13    $30  
fadd    $30    $19    $27  
fclass  $10    $28  
sub     $27    $15    $31  
sub     $17    $29    $29  
fclass  $7     $7   
fadd    $16    $3     $21  
fsub    $31    $23    $16  
srl     $16    $18    $13  
add     $23    $28    $5   
sw      $6     $0     1556
srl     $3     $26    $15  
add     $27    $3     $24  
slt     $22    $17    $31  
sub     $31    $24    $18  
sll     $25    $2     $7   
add     $18    $5     $25  
fclass  $18    $27  
sw      $6     $0     -1952
addi    $4     $0     -388
flw     $26    $0     -112
add     $29    $23    $22  
sll     $26    $28    $12  
sub     $19    $14    $22  
srl     $8     $20    $12  
fadd    $10    $17    $30  
sw      $21    $0     356
fsw     $0     $0     -936
sll     $20    $3     $14  
fsub    $21    $21    $7   
sub     $17    $25    $15  
fsub    $12    $4     $21  
srl     $25    $12    $1   
flw     $12    $0     -888
fclass  $11    $5   
flw     $29    $0     316
sll     $25    $19    $29  
sw      $12    $0     -852
sw      $21    $0     -1524
sub     $11    $14    $20  
lw      $29    $0     -964
flw     $5     $0     -1704
sw      $12    $0     64
add     $8     $15    $0   
flt     $28    $9     $25  
add     $30    $15    $19  
flw     $23    $0     -732
flw     $14    $0     528
sw      $9     $0     1684
fclass  $5     $15  
fsub    $29    $6     $13  
lw      $29    $0     1368
flw     $20    $0     2028
sub     $29    $2     $16  
srl     $6     $3     $17  
srl     $12    $23    $4   
fadd    $27    $14    $23  
fsub    $13    $5     $2   
fsub    $13    $17    $8   
fsub    $11    $8     $29  
slt     $17    $2     $5   
sub     $9     $9     $26  
flt     $5     $18    $11  
flw     $21    $0     612
add     $2     $14    $31  
slt     $14    $26    $18  
flt     $21    $9     $7   
slt     $9     $20    $10  
sub     $21    $24    $1   
fsub    $14    $20    $30  
fclass  $2     $19  
lw      $14    $0     -1068
srl     $8     $29    $18  
sub     $2     $21    $13  
slt     $30    $3     $27  
sub     $30    $16    $4   
fsw     $13    $0     -1172
fsub    $2     $15    $18  
flw     $15    $0     1672
fsub    $13    $17    $27  
fsw     $8     $0     -1088
sub     $26    $17    $3   
fadd    $17    $6     $31  
fsw     $17    $0     -308
add     $28    $16    $4   
sub     $27    $14    $24  
slt     $14    $4     $18  
sub     $17    $30    $3   
lw      $23    $0     1096
sw      $2     $0     -808
add     $18    $14    $4   
sub     $7     $30    $1   
fadd    $10    $24    $16  
srl     $27    $1     $30  
fclass  $30    $5   
fsw     $18    $0     56
sw      $21    $0     -1424
sw      $28    $0     -2036
sub     $17    $16    $3   
fsub    $17    $13    $18  
sub     $7     $11    $1   
srl     $20    $21    $4   
sub     $26    $27    $9   
fclass  $16    $29  
fsub    $16    $4     $12  
lw      $30    $0     660
flt     $23    $6     $24  
flw     $22    $0     -496
addi    $7     $0     -1448
lw      $18    $0     1892
fsub    $21    $21    $3   
slt     $9     $10    $1   
fsw     $5     $0     1044
fsub    $12    $14    $5   
slt     $12    $8     $2   
addi    $31    $0     -556
sll     $2     $17    $21  
fclass  $18    $23  
flw     $24    $0     -676
fsw     $30    $0     -72
fsw     $1     $0     900
fsw     $28    $0     -1220
flt     $8     $15    $22  
flt     $11    $23    $17  
