----------------------
R-type  $rd  $r1  $r2 
I-type  $rd  $r1  im  
S-type  $r2  $r1  im  
B-type  $r1  $r2  im  
----------------------
addi    $0     $0     2044
addi    $0     $0     2044
addi    $0     $0     2044
fsw     $14    $0     1100
flw     $9     $0     -160
fsub    $7     $19    $11  
fsw     $11    $0     1708
fsw     $29    $0     992
flw     $9     $0     1720
fadd    $10    $6     $7   
flw     $3     $0     -792
flw     $12    $0     388
flw     $18    $0     -1700
fsub    $22    $13    $8   
fsub    $15    $0     $19  
fsw     $7     $0     -420
fsw     $21    $0     1140
flw     $18    $0     -1608
fadd    $13    $25    $29  
fsw     $3     $0     648
fadd    $13    $20    $17  
flw     $17    $0     940
fsub    $3     $27    $19  
fsub    $4     $0     $21  
flw     $21    $0     416
fsub    $18    $6     $7   
fadd    $26    $15    $8   
fadd    $24    $29    $13  
flw     $23    $0     -1580
flw     $31    $0     280
fsub    $16    $0     $11  
fadd    $5     $19    $13  
fsub    $11    $17    $14  
fadd    $5     $28    $24  
flw     $26    $0     -1704
fadd    $7     $4     $26  
fadd    $10    $18    $14  
flw     $5     $0     -576
fsub    $2     $12    $30  
fsub    $12    $30    $17  
fsw     $3     $0     -1412
fadd    $29    $16    $21  
fsub    $12    $4     $3   
fsw     $31    $0     1932
fadd    $10    $3     $17  
flw     $23    $0     536
flw     $5     $0     412
fsub    $24    $21    $15  
fadd    $11    $2     $31  
fadd    $5     $0     $11  
fsub    $21    $0     $5   
fadd    $16    $4     $4   
fsub    $2     $15    $19  
fsub    $2     $29    $21  
fadd    $31    $18    $24  
fadd    $10    $0     $30  
fadd    $17    $18    $16  
fadd    $9     $20    $8   
fsw     $25    $0     -1072
flw     $31    $0     -1532
fsw     $10    $0     -1640
fsub    $24    $14    $2   
fsub    $2     $23    $28  
fsw     $24    $0     288
flw     $8     $0     1484
fsub    $24    $23    $22  
fsw     $14    $0     -724
fadd    $6     $0     $3   
fsub    $26    $1     $27  
fsw     $25    $0     -480
fadd    $22    $12    $3   
fsub    $13    $4     $7   
fsub    $11    $9     $20  
flw     $25    $0     1788
fadd    $8     $30    $7   
flw     $7     $0     1840
flw     $7     $0     952
fsw     $5     $0     -680
fadd    $14    $31    $26  
fsub    $23    $9     $23  
flw     $23    $0     1148
flw     $16    $0     -688
fadd    $9     $15    $28  
fsw     $30    $0     1308
fadd    $8     $15    $4   
flw     $19    $0     1592
fsub    $19    $15    $18  
flw     $4     $0     -1444
fsw     $2     $0     20
fsub    $28    $13    $6   
fadd    $29    $2     $19  
flw     $2     $0     644
fsw     $18    $0     1500
flw     $7     $0     460
flw     $6     $0     -1032
fsub    $11    $14    $17  
fadd    $2     $29    $20  
flw     $29    $0     736
fadd    $28    $20    $14  
fsw     $11    $0     996
fsub    $24    $1     $0   
fsw     $23    $0     -1172
fsub    $26    $31    $3   
fsw     $16    $0     -144
fadd    $15    $17    $24  
flw     $28    $0     -776
fsub    $3     $7     $20  
fsub    $19    $6     $12  
fadd    $6     $20    $8   
fadd    $6     $24    $26  
fsub    $23    $23    $0   
flw     $7     $0     928
flw     $3     $0     -676
flw     $8     $0     1220
fsw     $30    $0     -1916
fadd    $1     $8     $14  
fadd    $15    $25    $19  
fadd    $15    $20    $17  
fsub    $16    $17    $12  
fsub    $6     $14    $20  
fadd    $18    $18    $23  
fadd    $25    $22    $26  
fsw     $22    $0     1596
fsub    $5     $16    $10  
fsw     $13    $0     -1292
fsw     $17    $0     1456
fsw     $25    $0     344
flw     $2     $0     1696
flw     $15    $0     -1068
fsub    $14    $27    $14  
flw     $6     $0     1464
fadd    $17    $2     $24  
fsw     $6     $0     -1488
flw     $28    $0     1948
fadd    $19    $16    $1   
flw     $25    $0     808
fsw     $23    $0     -320
fsub    $3     $31    $31  
fadd    $3     $15    $28  
fsub    $12    $22    $13  
fsub    $5     $14    $0   
fadd    $29    $29    $18  
fadd    $4     $21    $3   
flw     $11    $0     800
fsub    $24    $22    $8   
fsw     $7     $0     -380
flw     $4     $0     116
fsw     $30    $0     -1568
fsw     $22    $0     -1872
fsub    $17    $17    $28  
fsub    $16    $16    $24  
fsw     $29    $0     -776
fsw     $20    $0     -1280
fsw     $7     $0     -1356
fsub    $13    $8     $9   
fadd    $25    $18    $7   
fsw     $0     $0     216
flw     $29    $0     -992
flw     $15    $0     64
fsub    $26    $18    $9   
flw     $31    $0     -1364
fadd    $2     $6     $31  
flw     $13    $0     -704
fsub    $31    $20    $28  
flw     $30    $0     -196
fsub    $23    $13    $31  
fadd    $13    $4     $13  
fsub    $10    $6     $17  
fadd    $28    $9     $6   
fsw     $27    $0     552
fadd    $15    $12    $17  
fadd    $3     $15    $26  
fsub    $30    $7     $18  
flw     $3     $0     -1960
fsub    $28    $25    $3   
flw     $29    $0     -1496
flw     $14    $0     -504
fsub    $27    $19    $0   
flw     $19    $0     888
flw     $17    $0     -1492
flw     $28    $0     1452
fsw     $7     $0     -1416
fadd    $29    $5     $13  
fadd    $8     $15    $23  
flw     $23    $0     1532
flw     $29    $0     416
fadd    $11    $10    $5   
fsw     $17    $0     -1816
fadd    $2     $28    $30  
fsw     $28    $0     -1976
fadd    $20    $27    $23  
fsub    $13    $28    $6   
flw     $28    $0     -300
fsub    $24    $2     $22  
fadd    $24    $5     $7   
fadd    $25    $11    $17  
fadd    $31    $9     $29  
fsub    $8     $29    $10  
fadd    $17    $29    $6   
flw     $6     $0     -144
fsub    $13    $23    $22  
fadd    $3     $12    $23  
fsw     $13    $0     -1752
fsub    $9     $20    $17  
fsub    $27    $24    $15  
fsw     $4     $0     36
fsub    $1     $26    $31  
fsw     $7     $0     928
