----------------------
R-type  $rd  $r1  $r2 
I-type  $rd  $r1  im  
S-type  $r2  $r1  im  
B-type  $r1  $r2  im  
----------------------
addi    $0     $0     2044
addi    $0     $0     2044
addi    $0     $0     2044
fadd    $31    $15    $24  
fsub    $3     $20    $8   
fadd    $21    $8     $1   
fsub    $12    $3     $20  
fadd    $17    $11    $26  
fsub    $31    $26    $3   
flw     $13    $0     -692
flw     $27    $0     -944
fadd    $19    $20    $1   
fsw     $3     $0     -1208
fsw     $8     $0     1768
flw     $13    $0     1836
fsw     $2     $0     1104
fadd    $21    $19    $23  
fsw     $9     $0     1696
fadd    $20    $30    $13  
fsw     $31    $0     -1936
fsw     $8     $0     -1420
flw     $26    $0     804
fsw     $26    $0     -1040
flw     $13    $0     484
fsub    $12    $20    $30  
fadd    $3     $19    $22  
fadd    $11    $8     $16  
flw     $15    $0     1060
fsw     $7     $0     -1200
fsw     $27    $0     -932
fsub    $7     $13    $10  
flw     $27    $0     -928
fsub    $13    $11    $9   
flw     $25    $0     -1992
fsw     $22    $0     -2020
flw     $8     $0     1456
fadd    $15    $7     $28  
flw     $14    $0     1136
flw     $15    $0     1092
flw     $4     $0     -1972
fsw     $20    $0     -380
fadd    $16    $26    $0   
fadd    $11    $2     $29  
fsub    $27    $31    $19  
fadd    $28    $0     $28  
flw     $28    $0     -1152
fadd    $27    $28    $5   
fadd    $17    $1     $28  
fadd    $12    $1     $16  
fadd    $1     $12    $27  
fsw     $21    $0     1964
fsub    $12    $29    $15  
fsw     $8     $0     -1276
fsw     $16    $0     -1404
fsub    $8     $1     $24  
flw     $19    $0     -536
flw     $24    $0     -60
fsub    $12    $9     $8   
fadd    $2     $24    $25  
fsub    $26    $8     $16  
flw     $12    $0     -1568
fsw     $25    $0     -196
fsub    $29    $28    $6   
fsw     $16    $0     2028
fadd    $18    $8     $31  
fsw     $19    $0     1336
fadd    $22    $26    $23  
fsub    $8     $1     $12  
fsub    $2     $21    $9   
fsw     $9     $0     1444
flw     $31    $0     880
fsub    $8     $31    $29  
fadd    $30    $27    $27  
fsw     $12    $0     1940
fsub    $11    $30    $7   
flw     $18    $0     -960
fsw     $13    $0     1136
flw     $11    $0     1140
flw     $13    $0     -1620
fadd    $4     $1     $9   
fsub    $30    $18    $3   
fsub    $21    $23    $30  
fadd    $20    $16    $27  
fsw     $29    $0     -304
fadd    $10    $29    $13  
flw     $13    $0     -1924
flw     $6     $0     88
flw     $4     $0     80
fsub    $11    $12    $15  
flw     $24    $0     1136
fsw     $7     $0     724
fsw     $29    $0     -12
fadd    $14    $9     $28  
fsw     $13    $0     -1664
fadd    $28    $14    $9   
fsw     $7     $0     -628
fadd    $10    $26    $17  
fsw     $26    $0     1880
fsw     $11    $0     260
fsub    $25    $28    $10  
flw     $16    $0     -112
fsub    $2     $18    $4   
fadd    $25    $10    $11  
flw     $14    $0     -964
flw     $20    $0     1544
fsw     $20    $0     -1196
fsub    $12    $17    $24  
fadd    $23    $16    $18  
fsub    $18    $16    $22  
fsw     $15    $0     -1992
flw     $13    $0     -452
fsub    $17    $23    $17  
fsub    $23    $28    $4   
fsub    $20    $17    $4   
fadd    $30    $3     $28  
fsw     $3     $0     -1012
fsub    $3     $29    $9   
flw     $17    $0     -2024
fadd    $27    $21    $22  
fadd    $24    $12    $7   
flw     $16    $0     1484
fsw     $29    $0     -1492
fadd    $11    $6     $4   
fsub    $8     $14    $21  
fadd    $10    $16    $21  
fadd    $29    $25    $7   
fadd    $6     $25    $9   
fsw     $29    $0     -148
fadd    $28    $18    $27  
fadd    $29    $6     $22  
fsw     $15    $0     -556
fadd    $2     $21    $22  
fsw     $15    $0     -2024
fsub    $17    $3     $20  
fadd    $15    $10    $23  
fsw     $13    $0     -124
fsub    $11    $27    $4   
fsub    $29    $9     $22  
fsub    $2     $24    $27  
fadd    $24    $13    $21  
fsub    $25    $9     $29  
fadd    $2     $11    $20  
fsub    $10    $28    $18  
flw     $8     $0     -580
flw     $7     $0     1432
fadd    $20    $7     $31  
fsw     $3     $0     -1568
flw     $15    $0     1744
fsw     $3     $0     1936
fsw     $5     $0     1068
fsub    $25    $10    $28  
fadd    $10    $5     $25  
fsub    $21    $24    $11  
fsw     $5     $0     -224
fsub    $23    $20    $15  
flw     $6     $0     1456
flw     $25    $0     960
fsw     $17    $0     40
fsw     $4     $0     24
fsw     $20    $0     -896
fadd    $12    $31    $20  
fsw     $10    $0     -216
fadd    $8     $10    $22  
fsub    $21    $5     $30  
fadd    $29    $21    $8   
fsub    $23    $30    $8   
flw     $13    $0     -288
fsw     $16    $0     -344
fsw     $11    $0     -788
fsub    $11    $15    $15  
flw     $5     $0     -816
flw     $9     $0     1964
fsw     $28    $0     -1376
fadd    $12    $28    $3   
fsw     $4     $0     -172
fsw     $24    $0     48
fsub    $6     $17    $6   
flw     $12    $0     1088
fsw     $25    $0     1180
fadd    $21    $27    $9   
fadd    $11    $27    $28  
fsub    $29    $13    $16  
fadd    $10    $2     $4   
flw     $18    $0     -712
fsub    $9     $25    $28  
flw     $23    $0     36
fsw     $18    $0     -576
fsw     $23    $0     -672
flw     $21    $0     1864
fadd    $10    $17    $13  
flw     $26    $0     760
fadd    $25    $29    $1   
flw     $16    $0     -336
fsub    $3     $20    $19  
fsw     $23    $0     -144
fsw     $4     $0     -1008
fadd    $15    $1     $15  
fsub    $14    $23    $2   
flw     $20    $0     -1204
fadd    $27    $15    $20  
fadd    $30    $13    $17  
flw     $10    $0     -940
fsw     $14    $0     -1472
fsw     $27    $0     -1284
fsub    $31    $27    $22  
fadd    $3     $27    $25  
fadd    $2     $11    $26  
