----------------------
R-type  $rd  $r1  $r2 
I-type  $rd  $r1  im  
S-type  $r2  $r1  im  
B-type  $r1  $r2  im  
----------------------
addi    $0     $0     2044
addi    $0     $0     2044
addi    $0     $0     2044
fsub    $15    $25    $19  
fsw     $13    $0     -380
fadd    $24    $24    $6   
flw     $5     $0     1148
fsub    $14    $12    $0   
fsub    $31    $5     $9   
fadd    $23    $20    $31  
fadd    $8     $27    $2   
fsw     $3     $0     -1388
fadd    $10    $16    $21  
fadd    $16    $3     $4   
flw     $27    $0     1216
flw     $26    $0     192
fsub    $21    $16    $7   
flw     $9     $0     1444
fsub    $24    $20    $29  
flw     $18    $0     1284
fadd    $14    $22    $4   
fadd    $4     $2     $7   
fsub    $24    $13    $4   
fsub    $5     $19    $5   
fsw     $14    $0     1432
fsub    $2     $19    $16  
fsw     $11    $0     300
fadd    $8     $8     $25  
fsw     $13    $0     -224
fsub    $30    $27    $9   
fsw     $22    $0     -116
fsub    $17    $16    $24  
flw     $4     $0     988
flw     $21    $0     -1736
fsw     $13    $0     -1300
fsub    $30    $28    $22  
fadd    $27    $30    $14  
fadd    $25    $14    $10  
fsub    $8     $29    $19  
fsub    $10    $11    $29  
flw     $12    $0     -1428
fsw     $17    $0     -32
fsub    $6     $9     $20  
fadd    $14    $2     $9   
fadd    $1     $1     $11  
fsw     $19    $0     -764
flw     $9     $0     936
fsw     $8     $0     404
fadd    $6     $13    $7   
fsw     $11    $0     -404
flw     $4     $0     -556
fsub    $15    $19    $10  
fsub    $18    $12    $29  
fadd    $22    $22    $8   
fadd    $23    $7     $4   
fsw     $28    $0     -1100
flw     $3     $0     -1012
fsw     $18    $0     1180
fsub    $30    $16    $4   
fsub    $12    $31    $8   
fadd    $2     $5     $1   
fadd    $2     $7     $30  
fsw     $15    $0     712
fsub    $20    $3     $22  
fadd    $4     $2     $22  
fsw     $29    $0     1204
flw     $19    $0     20
flw     $18    $0     -1320
fadd    $17    $20    $31  
fadd    $29    $17    $0   
fsub    $1     $31    $1   
fadd    $27    $15    $22  
flw     $17    $0     -472
fsw     $24    $0     -1452
fsub    $29    $25    $30  
flw     $8     $0     1280
fadd    $9     $14    $9   
fsub    $7     $28    $14  
fsub    $22    $25    $25  
fsw     $28    $0     -1424
flw     $31    $0     -244
fadd    $17    $7     $26  
fsub    $6     $14    $28  
fsw     $14    $0     820
fadd    $23    $20    $28  
fadd    $12    $23    $20  
fsub    $26    $9     $16  
fadd    $15    $20    $13  
flw     $29    $0     -980
flw     $25    $0     -516
fadd    $14    $13    $24  
fsub    $30    $15    $18  
fadd    $16    $0     $13  
flw     $14    $0     952
fsub    $3     $9     $0   
fadd    $7     $19    $25  
flw     $21    $0     96
flw     $3     $0     1272
fsub    $18    $11    $10  
fsub    $16    $4     $26  
fsub    $5     $24    $12  
flw     $18    $0     -40
flw     $10    $0     1368
fsw     $30    $0     -684
fsub    $18    $26    $28  
fsub    $10    $0     $12  
fadd    $18    $19    $8   
fsw     $6     $0     -1588
fsub    $30    $20    $9   
fadd    $16    $21    $10  
flw     $1     $0     -1508
fadd    $7     $3     $4   
fsw     $5     $0     -36
fsub    $25    $0     $28  
fadd    $5     $11    $20  
fsw     $19    $0     1840
fsub    $17    $16    $18  
fadd    $6     $3     $24  
fsw     $1     $0     -1180
fadd    $26    $3     $7   
flw     $11    $0     836
fsub    $29    $12    $27  
flw     $11    $0     192
fsw     $1     $0     556
flw     $6     $0     296
flw     $3     $0     -1764
fsw     $25    $0     204
flw     $25    $0     32
flw     $30    $0     -792
flw     $25    $0     480
fsw     $1     $0     -1516
fsub    $9     $27    $2   
fadd    $14    $30    $7   
fsw     $23    $0     112
fsub    $19    $22    $9   
fsw     $28    $0     276
fadd    $15    $23    $26  
fsw     $20    $0     -1516
fsw     $27    $0     -232
fsw     $13    $0     -1412
fadd    $29    $27    $9   
fadd    $7     $26    $16  
fadd    $13    $10    $25  
fsw     $25    $0     -144
fadd    $24    $4     $28  
fsw     $27    $0     -748
fsw     $11    $0     1760
fsub    $11    $23    $7   
fadd    $9     $28    $28  
flw     $26    $0     1672
flw     $23    $0     -892
fsub    $2     $22    $6   
flw     $15    $0     -1532
fsw     $11    $0     -488
flw     $5     $0     1016
fadd    $16    $18    $15  
flw     $11    $0     1008
fsw     $9     $0     1832
flw     $1     $0     -1656
fsub    $12    $11    $6   
fsub    $17    $4     $17  
fsw     $11    $0     220
flw     $8     $0     -52
fsub    $21    $1     $13  
fadd    $15    $24    $4   
fadd    $2     $29    $30  
fsub    $27    $24    $4   
fsw     $17    $0     1176
fsub    $6     $15    $28  
fsw     $28    $0     -996
flw     $24    $0     212
fsub    $11    $5     $8   
fadd    $13    $23    $6   
flw     $21    $0     -744
flw     $5     $0     236
fsw     $23    $0     -1444
fsw     $8     $0     -168
flw     $4     $0     1704
fadd    $12    $6     $22  
flw     $16    $0     1676
fsw     $19    $0     -960
fsub    $10    $22    $15  
fadd    $27    $14    $26  
flw     $23    $0     -1240
flw     $12    $0     1668
fadd    $5     $5     $19  
fsw     $17    $0     1944
fadd    $19    $29    $8   
fsub    $3     $3     $26  
flw     $28    $0     912
flw     $30    $0     -1588
fsw     $3     $0     1292
flw     $11    $0     460
flw     $16    $0     -1808
flw     $19    $0     -56
flw     $25    $0     -60
fsw     $22    $0     -840
fsw     $8     $0     412
fadd    $16    $6     $23  
fsw     $13    $0     -308
fsub    $29    $9     $11  
fadd    $29    $5     $23  
fsub    $29    $24    $17  
fadd    $9     $0     $25  
fsw     $20    $0     620
fsub    $5     $13    $17  
flw     $14    $0     1692
fsw     $24    $0     1272
fadd    $25    $31    $15  
