----------------------
R-type  $rd  $r1  $r2 
I-type  $rd  $r1  im  
S-type  $r2  $r1  im  
B-type  $r1  $r2  im  
----------------------
addi    $0     $0     2044
addi    $0     $0     2044
addi    $0     $0     2044
fsub    $12    $8     $26  
fsub    $22    $28    $18  
fadd    $31    $5     $4   
fsw     $2     $0     1744
fsub    $17    $16    $13  
flw     $14    $0     1748
fsub    $11    $18    $18  
fsw     $27    $0     -1052
fsub    $17    $30    $9   
fsub    $20    $27    $9   
flw     $7     $0     -616
fsw     $17    $0     548
flw     $13    $0     1016
fsub    $10    $5     $28  
fsw     $26    $0     404
fsw     $18    $0     -464
fadd    $9     $25    $12  
flw     $21    $0     1228
fadd    $27    $0     $14  
fadd    $20    $10    $22  
flw     $18    $0     980
flw     $18    $0     1052
fadd    $29    $1     $21  
fsub    $31    $19    $10  
flw     $6     $0     -1348
fadd    $22    $8     $20  
fsw     $28    $0     -660
fadd    $30    $12    $7   
flw     $28    $0     984
fadd    $3     $5     $25  
fsw     $26    $0     -160
fadd    $27    $24    $15  
flw     $29    $0     2012
flw     $14    $0     420
fsw     $9     $0     -228
fadd    $6     $27    $3   
flw     $28    $0     -1136
flw     $29    $0     -732
fsw     $17    $0     -1604
flw     $30    $0     -1336
fadd    $5     $0     $24  
flw     $1     $0     324
fadd    $31    $31    $15  
fsub    $18    $10    $17  
fadd    $3     $17    $25  
flw     $5     $0     2004
fadd    $25    $28    $12  
fsub    $6     $14    $5   
fsub    $21    $10    $15  
fsub    $24    $20    $11  
fadd    $11    $15    $9   
flw     $13    $0     -944
fsub    $24    $26    $30  
flw     $11    $0     940
fsub    $3     $21    $4   
fadd    $6     $29    $12  
fsub    $25    $7     $16  
flw     $13    $0     1772
fsw     $30    $0     236
flw     $15    $0     -1860
fadd    $15    $4     $8   
fsub    $21    $15    $9   
fsw     $30    $0     -1548
fsw     $19    $0     -596
fsw     $11    $0     900
fadd    $9     $11    $28  
fadd    $28    $7     $20  
fsw     $11    $0     1132
flw     $3     $0     -1960
fadd    $13    $10    $13  
fsw     $25    $0     -524
fadd    $2     $18    $26  
fsw     $15    $0     876
fsw     $22    $0     -1228
fsw     $14    $0     -608
flw     $1     $0     1932
fsub    $6     $30    $13  
fsub    $4     $24    $8   
fsw     $4     $0     -1336
fsub    $10    $27    $18  
fsub    $4     $26    $27  
flw     $13    $0     -340
fsub    $29    $14    $12  
fsw     $24    $0     -1072
flw     $3     $0     -1388
fadd    $31    $1     $5   
fadd    $9     $12    $1   
fadd    $18    $21    $24  
fsub    $13    $24    $4   
fsub    $12    $30    $9   
fsub    $2     $11    $9   
fsw     $22    $0     -1456
fsw     $30    $0     -576
fsw     $11    $0     812
flw     $26    $0     -1148
fadd    $23    $26    $13  
fsub    $17    $3     $16  
fadd    $23    $27    $28  
fadd    $4     $31    $10  
flw     $23    $0     -1548
fsub    $22    $30    $27  
fsw     $4     $0     884
flw     $14    $0     -1120
fadd    $3     $31    $4   
fadd    $21    $2     $22  
fsw     $24    $0     1620
flw     $18    $0     -44
fadd    $21    $21    $7   
fsw     $6     $0     -1472
flw     $13    $0     1644
fadd    $16    $8     $17  
fsw     $1     $0     -1320
fsub    $3     $6     $6   
fadd    $11    $3     $30  
flw     $22    $0     -392
fsw     $2     $0     1624
fsub    $30    $22    $13  
flw     $12    $0     -1384
fsw     $9     $0     -936
fadd    $25    $18    $15  
fsw     $30    $0     -1872
fsw     $6     $0     1476
flw     $26    $0     1612
fsw     $6     $0     -1148
fadd    $25    $20    $15  
flw     $6     $0     636
fsub    $2     $20    $29  
fsw     $25    $0     236
fsub    $5     $5     $19  
fsub    $23    $10    $31  
fsub    $21    $22    $15  
fadd    $15    $12    $10  
fsw     $4     $0     1016
flw     $12    $0     32
fadd    $17    $22    $23  
fsw     $13    $0     -1872
fsub    $13    $8     $5   
fsw     $12    $0     804
fsub    $24    $30    $17  
fsw     $10    $0     1724
flw     $12    $0     -1016
fadd    $31    $14    $13  
flw     $15    $0     -516
fsw     $28    $0     -536
fadd    $4     $4     $8   
fadd    $19    $21    $29  
fsw     $8     $0     564
fadd    $8     $23    $1   
fadd    $2     $14    $27  
fsw     $25    $0     1356
fadd    $19    $22    $21  
fsub    $27    $22    $20  
fsub    $25    $1     $0   
fadd    $6     $30    $20  
fsw     $12    $0     788
fadd    $6     $1     $25  
fsub    $20    $24    $3   
fsub    $19    $29    $29  
flw     $6     $0     356
fsw     $18    $0     -652
flw     $23    $0     832
flw     $15    $0     1224
flw     $21    $0     1896
fadd    $20    $9     $3   
fsub    $16    $19    $13  
fsw     $11    $0     740
fsub    $9     $29    $9   
fsub    $27    $31    $23  
fadd    $2     $23    $15  
flw     $27    $0     -900
fadd    $16    $7     $7   
fadd    $15    $3     $15  
fsub    $9     $10    $13  
flw     $15    $0     248
fsub    $24    $25    $30  
flw     $20    $0     -1784
fsub    $16    $28    $5   
fadd    $10    $14    $31  
flw     $6     $0     1860
fadd    $14    $10    $15  
fsw     $17    $0     -1620
fadd    $17    $8     $9   
fsub    $15    $5     $15  
fsub    $21    $22    $24  
fsub    $22    $2     $15  
fsub    $6     $17    $24  
flw     $16    $0     796
flw     $28    $0     124
fsw     $23    $0     -1500
flw     $30    $0     -1200
fsub    $2     $16    $27  
fsw     $9     $0     728
flw     $24    $0     -1036
fsub    $28    $2     $18  
fsw     $21    $0     588
fsub    $23    $26    $3   
flw     $31    $0     244
fsub    $29    $21    $20  
fsub    $18    $24    $12  
fsub    $6     $13    $0   
flw     $22    $0     -1232
fadd    $22    $24    $26  
fadd    $26    $12    $2   
flw     $12    $0     -916
fsw     $14    $0     1708
