----------------------
R-type  $rd  $r1  $r2 
I-type  $rd  $r1  im  
S-type  $r2  $r1  im  
B-type  $r1  $r2  im  
----------------------
addi    $0     $0     2044
addi    $0     $0     2044
addi    $0     $0     2044
srl     $23    $25    $7   
fsw     $29    $0     1696
srl     $28    $9     $5   
sub     $3     $15    $11  
sub     $26    $17    $18  
flt     $9     $7     $25  
lw      $3     $0     -668
flt     $7     $27    $2   
flt     $23    $14    $1   
fsw     $30    $0     -12
fclass  $18    $17  
lw      $23    $0     1596
fsub    $20    $24    $5   
lw      $13    $0     1864
sub     $24    $30    $15  
srl     $30    $21    $23  
sll     $16    $7     $26  
slt     $21    $28    $9   
sw      $11    $0     -1312
fsub    $30    $17    $29  
sw      $12    $0     1176
sll     $8     $30    $17  
slt     $6     $25    $11  
sub     $21    $24    $22  
fclass  $26    $25  
sw      $21    $0     -764
flt     $2     $21    $6   
lw      $2     $0     20
addi    $9     $0     -324
sll     $9     $26    $14  
sw      $14    $0     1592
fsw     $21    $0     -980
fadd    $21    $0     $4   
sw      $18    $0     60
fadd    $31    $15    $12  
sub     $4     $9     $17  
flw     $8     $0     -1608
flw     $24    $0     -1044
fsw     $7     $0     -1560
add     $8     $8     $15  
lw      $23    $0     -1720
flw     $5     $0     -1636
flt     $24    $18    $19  
srl     $20    $27    $20  
sw      $5     $0     200
fsub    $13    $0     $28  
srl     $2     $10    $9   
sll     $13    $6     $8   
fclass  $25    $1   
srl     $12    $19    $19  
lw      $25    $0     676
sub     $11    $0     $23  
fsub    $24    $2     $26  
flw     $8     $0     -564
lw      $28    $0     1504
lw      $12    $0     284
srl     $5     $24    $2   
fsub    $9     $27    $17  
add     $26    $3     $26  
flw     $23    $0     -1968
fsw     $4     $0     328
flt     $3     $12    $3   
sw      $6     $0     -108
sub     $20    $0     $15  
srl     $15    $25    $18  
srl     $14    $30    $3   
add     $30    $30    $5   
sw      $27    $0     -828
fclass  $25    $27  
add     $29    $29    $24  
sw      $14    $0     -1660
sub     $9     $9     $3   
addi    $16    $0     -1904
sll     $16    $15    $25  
addi    $21    $0     -1996
fadd    $22    $11    $18  
addi    $12    $0     876
addi    $1     $0     -1788
fadd    $14    $9     $16  
srl     $21    $21    $1   
sub     $17    $0     $26  
slt     $13    $7     $23  
fclass  $6     $26  
lw      $10    $0     1988
fsub    $21    $1     $4   
flt     $8     $27    $13  
fsw     $13    $0     -1028
slt     $21    $21    $22  
fadd    $6     $15    $31  
fsw     $20    $0     -584
addi    $11    $0     -68
flt     $19    $26    $28  
srl     $2     $9     $6   
slt     $4     $23    $28  
slt     $25    $11    $12  
sub     $3     $27    $13  
sw      $30    $0     1788
slt     $15    $27    $10  
sll     $27    $29    $16  
flt     $16    $3     $26  
addi    $6     $0     -1176
sw      $0     $0     984
addi    $23    $0     1788
fadd    $26    $8     $23  
fclass  $8     $8   
lw      $24    $0     -1688
slt     $8     $13    $30  
flt     $16    $22    $1   
sw      $20    $0     -488
slt     $24    $30    $27  
sll     $27    $8     $25  
fsw     $22    $0     -1404
lw      $26    $0     1844
slt     $29    $26    $21  
sll     $14    $26    $2   
fadd    $10    $28    $8   
fclass  $28    $30  
sll     $29    $19    $25  
fadd    $6     $6     $30  
sub     $28    $21    $23  
add     $26    $14    $15  
sw      $25    $0     -1276
fadd    $29    $17    $13  
addi    $22    $0     -928
fsw     $0     $0     -1000
sub     $6     $4     $31  
fsub    $8     $12    $12  
fclass  $12    $28  
slt     $18    $10    $29  
add     $18    $5     $7   
fclass  $13    $28  
fsub    $23    $20    $7   
fadd    $28    $21    $21  
fsub    $30    $12    $24  
fadd    $5     $30    $27  
fsw     $22    $0     1996
sw      $28    $0     1500
slt     $2     $11    $3   
flw     $21    $0     1948
fclass  $10    $29  
flw     $14    $0     788
lw      $12    $0     -1464
sub     $29    $15    $19  
slt     $2     $5     $23  
sw      $22    $0     692
fsw     $13    $0     1020
fclass  $22    $13  
fclass  $27    $0   
srl     $14    $2     $21  
add     $2     $15    $16  
add     $20    $24    $28  
fclass  $16    $27  
fadd    $20    $31    $24  
slt     $22    $4     $15  
sw      $16    $0     1824
srl     $8     $1     $25  
sub     $27    $5     $24  
fadd    $9     $9     $10  
slt     $19    $16    $30  
fsub    $18    $9     $19  
sub     $13    $21    $12  
slt     $14    $1     $12  
fsub    $4     $29    $4   
slt     $28    $20    $25  
sw      $23    $0     208
addi    $9     $0     -704
fsub    $3     $0     $24  
lw      $24    $0     1384
sub     $11    $6     $4   
fadd    $17    $4     $16  
srl     $28    $17    $30  
addi    $21    $0     -852
sll     $19    $21    $6   
sll     $31    $21    $20  
fadd    $3     $6     $9   
fclass  $23    $18  
add     $18    $14    $10  
flw     $15    $0     432
fsw     $29    $0     -2024
sll     $20    $13    $13  
fclass  $29    $26  
sll     $15    $10    $7   
flw     $16    $0     -276
lw      $20    $0     -1740
addi    $19    $0     -464
lw      $4     $0     464
srl     $2     $10    $28  
fsub    $28    $13    $31  
fsub    $4     $21    $16  
flt     $15    $0     $25  
flt     $8     $19    $5   
srl     $30    $10    $26  
fsub    $25    $7     $27  
addi    $13    $0     -908
sll     $14    $29    $7   
slt     $11    $17    $28  
fsub    $15    $4     $19  
sub     $12    $24    $11  
lw      $4     $0     48
flw     $2     $0     -360
addi    $27    $0     792
sll     $27    $21    $9   
flw     $31    $0     -572
addi    $27    $0     -1176
sll     $19    $1     $11  
addi    $23    $0     8
fsw     $19    $0     -16
srl     $21    $7     $12  
add     $17    $0     $26  
sll     $25    $24    $4   
sll     $28    $13    $13  
fclass  $14    $6   
fsub    $13    $26    $20  
fadd    $19    $19    $15  
