----------------------
R-type  $rd  $r1  $r2 
I-type  $rd  $r1  im  
S-type  $r2  $r1  im  
B-type  $r1  $r2  im  
----------------------
addi    $0     $0     2044
addi    $0     $0     2044
addi    $0     $0     2044
fadd    $1     $20    $19  
fadd    $24    $6     $6   
fsw     $16    $0     252
fsub    $10    $15    $26  
fsub    $18    $19    $10  
fsub    $3     $14    $7   
fsw     $13    $0     -696
fadd    $9     $0     $3   
fadd    $31    $27    $13  
fsub    $13    $27    $12  
fsub    $20    $24    $26  
fadd    $23    $8     $21  
fsw     $17    $0     -1572
fsub    $20    $15    $26  
fsub    $16    $17    $24  
fadd    $6     $29    $20  
fsub    $11    $29    $6   
fadd    $21    $22    $22  
fadd    $25    $14    $14  
fsw     $29    $0     -660
fsw     $5     $0     -924
fsub    $13    $14    $1   
fsw     $1     $0     1620
fsub    $23    $12    $7   
fsub    $29    $20    $21  
fadd    $18    $25    $4   
flw     $30    $0     -1116
fsw     $27    $0     -1644
fsub    $4     $18    $22  
fadd    $19    $6     $21  
flw     $9     $0     260
fadd    $1     $6     $28  
fadd    $6     $4     $27  
fadd    $18    $10    $23  
fadd    $9     $19    $8   
fadd    $7     $25    $22  
fadd    $31    $19    $4   
fsub    $3     $24    $27  
fadd    $27    $26    $1   
fsub    $26    $3     $18  
fsw     $31    $0     -1452
fsw     $24    $0     -1248
fsw     $25    $0     -300
fadd    $4     $19    $27  
flw     $22    $0     -1856
fsub    $29    $10    $31  
fsw     $9     $0     1920
flw     $13    $0     -476
fsub    $6     $8     $17  
flw     $23    $0     -1068
fsw     $0     $0     500
flw     $6     $0     -444
fadd    $27    $9     $0   
fsw     $1     $0     1812
fsub    $23    $29    $11  
fadd    $4     $29    $7   
fadd    $13    $3     $12  
fadd    $6     $25    $31  
fsub    $21    $21    $0   
fsw     $17    $0     1940
fsw     $8     $0     296
fsw     $14    $0     -1708
fadd    $6     $23    $24  
fadd    $4     $8     $3   
flw     $30    $0     -264
fadd    $17    $18    $20  
fsub    $21    $14    $23  
fsw     $24    $0     -1084
fsub    $7     $8     $7   
flw     $3     $0     -1212
fsub    $19    $25    $31  
flw     $7     $0     -908
fsw     $17    $0     -868
flw     $1     $0     2032
flw     $9     $0     -1392
flw     $25    $0     1424
fsub    $23    $24    $15  
fsub    $22    $29    $3   
fsub    $29    $14    $26  
fadd    $19    $25    $27  
fsw     $4     $0     1744
fadd    $6     $2     $4   
fsw     $21    $0     656
fsw     $7     $0     1040
fsw     $31    $0     1196
fsub    $14    $28    $4   
flw     $2     $0     -632
fadd    $9     $15    $6   
flw     $11    $0     -624
fsw     $7     $0     344
fsw     $21    $0     -1612
fsub    $4     $1     $12  
fsub    $1     $20    $24  
fsw     $19    $0     -1052
fsub    $31    $14    $8   
fsw     $13    $0     1336
fsw     $24    $0     -1040
fadd    $15    $30    $17  
flw     $20    $0     1440
fsw     $6     $0     -1320
fadd    $9     $20    $15  
flw     $26    $0     -968
fadd    $29    $2     $14  
fsub    $30    $23    $11  
fsub    $5     $13    $12  
flw     $20    $0     1240
fsw     $15    $0     1828
flw     $23    $0     -1056
fadd    $11    $12    $23  
fsw     $7     $0     -264
fsw     $1     $0     -1060
fadd    $13    $18    $17  
flw     $10    $0     1436
fadd    $28    $9     $5   
flw     $30    $0     -1308
fsub    $30    $9     $27  
flw     $12    $0     1936
flw     $24    $0     1712
fsw     $2     $0     -736
fsw     $2     $0     68
flw     $25    $0     516
fsw     $9     $0     -976
flw     $30    $0     -1500
fadd    $5     $15    $26  
flw     $1     $0     -848
fadd    $2     $2     $12  
fsw     $3     $0     -1936
fsub    $11    $30    $7   
fsub    $28    $16    $24  
flw     $21    $0     -948
flw     $13    $0     408
fsw     $5     $0     1720
fsw     $1     $0     -204
flw     $27    $0     -968
fadd    $25    $17    $12  
fsw     $17    $0     -1880
fsub    $7     $30    $2   
fadd    $16    $22    $8   
fadd    $10    $26    $22  
fadd    $17    $9     $20  
fadd    $2     $22    $6   
fadd    $6     $15    $24  
flw     $20    $0     -1780
fsw     $25    $0     -724
fadd    $1     $21    $19  
fsub    $28    $4     $3   
fsub    $6     $31    $14  
fadd    $8     $3     $1   
flw     $8     $0     1792
fsub    $31    $2     $23  
flw     $9     $0     -1952
flw     $26    $0     -672
fsub    $17    $31    $4   
flw     $2     $0     -348
fsub    $17    $5     $12  
flw     $30    $0     -1044
fsw     $14    $0     -1232
fsw     $31    $0     -564
fadd    $30    $30    $8   
fsw     $15    $0     1548
fadd    $30    $5     $12  
fsub    $15    $17    $11  
fsw     $15    $0     -1848
fsw     $17    $0     688
fsub    $13    $11    $28  
fsw     $8     $0     1004
flw     $14    $0     -1072
fadd    $6     $14    $18  
fsub    $31    $3     $22  
fadd    $20    $23    $17  
fadd    $30    $11    $3   
fsw     $25    $0     -980
fsw     $5     $0     1304
fsw     $19    $0     -1456
fadd    $11    $17    $20  
flw     $24    $0     1072
flw     $2     $0     8
fsub    $5     $3     $4   
flw     $26    $0     -732
fsub    $19    $15    $28  
fsub    $30    $22    $30  
fsub    $10    $25    $11  
fsub    $17    $23    $28  
fadd    $1     $24    $29  
fsw     $26    $0     -1284
fadd    $29    $13    $27  
fsw     $14    $0     844
fadd    $8     $6     $23  
fadd    $4     $31    $18  
fsw     $7     $0     1540
flw     $11    $0     -1248
flw     $14    $0     -1628
fsw     $29    $0     1060
fsw     $4     $0     384
fsw     $2     $0     1952
fsw     $12    $0     -48
fsw     $10    $0     -228
fadd    $2     $19    $30  
flw     $16    $0     1908
fadd    $31    $25    $6   
fsub    $28    $3     $8   
flw     $25    $0     -1016
fsub    $27    $14    $26  
