----------------------
R-type  $rd  $r1  $r2 
I-type  $rd  $r1  im  
S-type  $r2  $r1  im  
B-type  $r1  $r2  im  
----------------------
addi    $0     $0     2044
addi    $0     $0     2044
addi    $0     $0     2044
fsub    $10    $11    $3   
fadd    $20    $5     $24  
flw     $16    $0     644
fadd    $8     $16    $27  
flw     $6     $0     2024
fsub    $2     $7     $13  
fsw     $25    $0     1080
flw     $31    $0     -448
fadd    $9     $24    $5   
flw     $18    $0     -752
flw     $23    $0     1164
flw     $31    $0     -188
fsw     $8     $0     1752
flw     $30    $0     -1644
fsw     $19    $0     -144
fsub    $4     $15    $16  
fadd    $9     $31    $0   
flw     $26    $0     1276
flw     $19    $0     -1244
flw     $31    $0     -1288
fsw     $5     $0     -1048
fsw     $4     $0     1092
fsub    $24    $13    $26  
fadd    $2     $20    $11  
flw     $26    $0     1556
fsub    $30    $4     $9   
flw     $12    $0     -756
fsw     $5     $0     2004
fsub    $15    $29    $22  
fsw     $26    $0     -212
flw     $13    $0     -732
flw     $17    $0     568
flw     $28    $0     -708
fsw     $18    $0     464
fadd    $14    $3     $2   
fsub    $7     $31    $3   
flw     $11    $0     1372
fsub    $21    $17    $3   
fadd    $5     $4     $9   
fsub    $14    $1     $10  
fadd    $15    $11    $21  
fadd    $10    $13    $28  
fadd    $19    $6     $1   
fadd    $24    $1     $16  
flw     $9     $0     -1800
fadd    $22    $27    $11  
fsw     $11    $0     -1372
fsub    $7     $16    $11  
fsw     $12    $0     372
fadd    $6     $22    $7   
flw     $19    $0     1056
fadd    $29    $23    $10  
fsw     $15    $0     808
flw     $13    $0     -1896
flw     $24    $0     740
flw     $13    $0     1888
fsw     $2     $0     260
flw     $29    $0     -1768
fadd    $13    $18    $22  
flw     $9     $0     204
fsub    $28    $9     $17  
fadd    $3     $0     $24  
flw     $20    $0     1132
fsub    $16    $2     $22  
fadd    $23    $8     $17  
fsub    $18    $31    $7   
flw     $20    $0     1352
fsw     $7     $0     -1168
fadd    $17    $8     $24  
fsw     $13    $0     -1164
fsub    $25    $1     $2   
fadd    $10    $10    $16  
fsw     $20    $0     -2008
fsub    $17    $28    $19  
fsub    $9     $1     $14  
fsw     $4     $0     1856
fadd    $20    $22    $27  
fsub    $21    $21    $12  
fadd    $19    $5     $3   
flw     $1     $0     476
fadd    $28    $27    $29  
fsw     $12    $0     -532
fadd    $9     $23    $6   
fadd    $3     $9     $13  
fsw     $26    $0     756
fsub    $22    $18    $23  
fadd    $29    $6     $17  
fsw     $18    $0     92
flw     $14    $0     396
flw     $18    $0     144
fsw     $29    $0     -708
fsw     $19    $0     -780
flw     $10    $0     544
fsub    $29    $6     $27  
fadd    $12    $27    $25  
flw     $6     $0     -260
fsub    $20    $11    $15  
fadd    $19    $21    $7   
fadd    $27    $27    $3   
fadd    $20    $17    $13  
fadd    $17    $17    $3   
flw     $20    $0     1320
fadd    $17    $11    $31  
flw     $30    $0     -844
flw     $21    $0     1120
fsub    $29    $18    $16  
fadd    $6     $20    $15  
fadd    $7     $6     $5   
fsw     $21    $0     472
fadd    $2     $3     $0   
fsub    $7     $29    $5   
fadd    $24    $31    $20  
fadd    $1     $24    $12  
fadd    $25    $5     $20  
flw     $11    $0     1320
flw     $25    $0     -548
fadd    $29    $18    $7   
fadd    $27    $9     $13  
fsw     $11    $0     -632
fsub    $22    $13    $20  
flw     $19    $0     552
fadd    $24    $12    $16  
fadd    $18    $18    $14  
fsub    $18    $1     $19  
fsw     $5     $0     1572
fsw     $9     $0     -1632
fsub    $25    $2     $22  
fadd    $6     $26    $29  
flw     $8     $0     -1276
fadd    $15    $7     $27  
fsw     $0     $0     -1320
fsw     $4     $0     352
fsw     $8     $0     -888
fsw     $31    $0     888
fsub    $23    $26    $12  
fadd    $19    $1     $12  
flw     $2     $0     312
flw     $7     $0     428
fadd    $25    $9     $20  
fsw     $23    $0     -680
fadd    $11    $19    $9   
flw     $26    $0     1536
fadd    $24    $11    $12  
fsw     $0     $0     1348
fsub    $20    $3     $16  
fsw     $28    $0     -1772
fsub    $23    $16    $16  
flw     $14    $0     -1372
fadd    $20    $5     $26  
flw     $6     $0     1220
fsw     $17    $0     1576
fadd    $15    $7     $20  
flw     $9     $0     976
flw     $21    $0     1340
flw     $9     $0     736
fsw     $28    $0     -1664
fsub    $31    $6     $29  
fsub    $9     $16    $24  
fsub    $8     $27    $2   
fsub    $30    $7     $6   
fadd    $28    $26    $31  
fsw     $1     $0     -284
fsub    $19    $1     $11  
flw     $1     $0     416
flw     $23    $0     1824
fadd    $21    $22    $3   
flw     $25    $0     792
fsub    $5     $5     $24  
fadd    $9     $7     $21  
fsub    $7     $2     $24  
fsw     $25    $0     1180
fsub    $28    $13    $25  
flw     $28    $0     -2020
flw     $6     $0     168
fsw     $8     $0     -476
fadd    $15    $27    $27  
fsw     $29    $0     1708
fsw     $6     $0     952
fsub    $3     $11    $31  
fadd    $14    $24    $29  
fsub    $11    $30    $0   
fsub    $14    $30    $2   
fadd    $17    $24    $18  
fadd    $15    $0     $31  
fsw     $6     $0     -1208
fsw     $2     $0     -1436
fsub    $29    $29    $20  
fadd    $9     $31    $3   
fsub    $28    $16    $10  
fsub    $22    $17    $18  
fadd    $10    $8     $17  
fadd    $13    $13    $24  
fsw     $23    $0     -1160
fadd    $1     $19    $29  
flw     $3     $0     1676
fadd    $5     $7     $3   
fsw     $11    $0     -1772
flw     $17    $0     -1900
flw     $17    $0     332
fsub    $20    $30    $23  
flw     $21    $0     1048
fsw     $4     $0     -80
fadd    $25    $4     $20  
fsub    $2     $23    $23  
flw     $23    $0     -988
fsub    $30    $0     $12  
