----------------------
R-type  $rd  $r1  $r2 
I-type  $rd  $r1  im  
S-type  $r2  $r1  im  
B-type  $r1  $r2  im  
----------------------
addi    $0     $0     2044
addi    $0     $0     2044
addi    $0     $0     2044
fadd    $11    $20    $28  
fsub    $26    $6     $30  
flw     $1     $0     -2024
fsw     $21    $0     540
fsw     $11    $0     -52
fsw     $3     $0     -168
flw     $18    $0     -900
fsub    $27    $6     $9   
fsw     $4     $0     388
fadd    $1     $4     $30  
fsw     $29    $0     792
fsub    $22    $27    $10  
flw     $16    $0     1044
fsw     $25    $0     -1704
fsw     $7     $0     260
fsw     $14    $0     1720
flw     $22    $0     1196
fadd    $16    $24    $11  
fadd    $21    $3     $4   
fsw     $18    $0     920
fsw     $23    $0     -1696
fadd    $1     $24    $30  
fadd    $18    $25    $0   
fadd    $21    $20    $14  
fsw     $30    $0     -860
fadd    $4     $24    $18  
flw     $15    $0     1436
flw     $18    $0     1520
flw     $8     $0     888
fsub    $26    $20    $2   
fadd    $6     $21    $12  
fadd    $11    $22    $11  
fadd    $22    $1     $11  
fsub    $14    $24    $12  
fsw     $25    $0     -252
fsw     $17    $0     -888
fadd    $3     $7     $2   
fsub    $27    $11    $5   
flw     $29    $0     616
fsub    $16    $29    $10  
fadd    $1     $21    $2   
fadd    $24    $0     $25  
fadd    $31    $15    $14  
fsw     $30    $0     1068
fsub    $19    $11    $3   
flw     $8     $0     684
flw     $1     $0     124
fsub    $13    $9     $31  
fsw     $25    $0     -1944
flw     $16    $0     -1920
fsub    $9     $7     $5   
flw     $10    $0     1048
fsub    $24    $19    $2   
fadd    $30    $18    $9   
fsw     $7     $0     500
fsub    $12    $5     $24  
fadd    $3     $14    $2   
fsub    $19    $2     $6   
flw     $3     $0     -832
fadd    $30    $6     $30  
fadd    $3     $5     $27  
flw     $5     $0     756
fsw     $5     $0     -1892
flw     $15    $0     -232
fsw     $19    $0     1924
fsw     $29    $0     -1896
flw     $3     $0     -1644
fsw     $5     $0     -160
flw     $9     $0     -1168
fadd    $26    $30    $23  
fsub    $8     $19    $25  
flw     $5     $0     2032
flw     $15    $0     -320
fsub    $21    $14    $3   
fadd    $11    $7     $0   
fadd    $21    $22    $22  
flw     $20    $0     -8
flw     $9     $0     -1940
flw     $9     $0     16
fsub    $13    $15    $25  
fadd    $12    $24    $16  
flw     $14    $0     -1008
fsw     $1     $0     552
flw     $10    $0     1460
flw     $15    $0     -1024
fadd    $31    $12    $7   
fadd    $3     $28    $2   
fadd    $18    $12    $29  
fsw     $1     $0     1180
fsw     $13    $0     -1572
fsw     $19    $0     -1932
fsub    $26    $20    $10  
fadd    $14    $6     $8   
fsub    $8     $1     $18  
flw     $11    $0     1060
fsub    $2     $1     $19  
fsw     $26    $0     -1108
fsub    $10    $5     $5   
fadd    $9     $2     $8   
fsw     $7     $0     16
fsw     $27    $0     -1696
fadd    $27    $13    $25  
flw     $1     $0     1608
fsw     $8     $0     -1648
flw     $10    $0     1604
fadd    $25    $22    $19  
fsw     $21    $0     1644
fadd    $27    $26    $29  
fsw     $4     $0     1368
fsw     $20    $0     624
fsw     $28    $0     -2016
flw     $10    $0     872
flw     $24    $0     -1020
fsub    $1     $1     $27  
flw     $16    $0     304
fadd    $22    $30    $19  
fsw     $18    $0     -260
flw     $13    $0     156
fadd    $14    $6     $11  
flw     $3     $0     476
fsub    $21    $10    $11  
fsw     $11    $0     -1304
fadd    $1     $20    $13  
flw     $30    $0     80
fsw     $26    $0     2040
flw     $14    $0     -2008
flw     $15    $0     -1256
flw     $7     $0     -1828
fadd    $26    $27    $27  
fadd    $2     $17    $1   
fadd    $18    $14    $7   
fadd    $24    $11    $4   
flw     $19    $0     -96
fadd    $17    $6     $23  
fadd    $28    $3     $15  
fsw     $22    $0     -1984
flw     $5     $0     -1040
fsub    $3     $17    $0   
fsub    $2     $10    $1   
fadd    $14    $16    $30  
flw     $30    $0     560
fsw     $4     $0     -48
flw     $13    $0     -984
fsw     $30    $0     452
flw     $30    $0     -1676
fsw     $27    $0     1748
flw     $29    $0     -1016
fsw     $26    $0     1520
flw     $11    $0     -700
fsw     $22    $0     -460
fsw     $19    $0     1360
fsw     $14    $0     840
flw     $28    $0     -1940
flw     $18    $0     1360
fsub    $6     $31    $17  
flw     $20    $0     -1772
flw     $9     $0     92
flw     $11    $0     928
fsub    $31    $18    $22  
fsub    $17    $25    $23  
flw     $19    $0     216
fsub    $7     $2     $5   
fadd    $22    $12    $24  
fsw     $20    $0     -104
fsub    $29    $30    $25  
fsub    $11    $17    $28  
fsub    $3     $24    $29  
fsub    $1     $18    $11  
fsw     $14    $0     1920
fsw     $23    $0     -1356
fsw     $14    $0     -224
fsub    $19    $13    $27  
fsw     $21    $0     1036
flw     $1     $0     -1740
fsw     $24    $0     -716
fsw     $11    $0     -1284
fsw     $5     $0     724
flw     $31    $0     -1572
fsw     $3     $0     -1756
fadd    $14    $15    $27  
flw     $8     $0     -32
fsub    $9     $18    $30  
fsw     $26    $0     1452
fsub    $24    $14    $15  
fsub    $17    $8     $23  
fsw     $31    $0     -356
fsw     $1     $0     300
flw     $31    $0     -1120
fsw     $16    $0     1524
fsw     $29    $0     -824
fsw     $30    $0     -1944
flw     $26    $0     1404
flw     $31    $0     1752
flw     $14    $0     -164
flw     $18    $0     1356
fadd    $22    $3     $1   
fadd    $12    $3     $4   
fadd    $8     $9     $6   
fsub    $4     $10    $18  
fadd    $29    $3     $13  
fsub    $3     $22    $19  
fadd    $24    $28    $26  
flw     $10    $0     -44
fsw     $11    $0     532
fsub    $20    $30    $30  
fsub    $30    $20    $14  
fsub    $11    $22    $20  
