----------------------
R-type  $rd  $r1  $r2 
I-type  $rd  $r1  im  
S-type  $r2  $r1  im  
B-type  $r1  $r2  im  
----------------------
addi    $0     $0     2044
addi    $0     $0     2044
addi    $0     $0     2044
flw     $22    $0     1436
flw     $10    $0     -2016
fsub    $22    $28    $5   
fsub    $25    $15    $18  
flw     $23    $0     824
fsw     $27    $0     1720
fsw     $9     $0     -860
fsw     $1     $0     1500
fadd    $16    $6     $18  
fsw     $21    $0     96
flw     $11    $0     912
fadd    $14    $3     $10  
fsub    $11    $20    $4   
flw     $4     $0     -896
flw     $10    $0     624
fsw     $11    $0     1196
flw     $6     $0     1036
fsub    $28    $14    $31  
fsub    $15    $31    $16  
fadd    $1     $18    $29  
fsw     $12    $0     468
fsw     $3     $0     284
flw     $26    $0     -1540
fsw     $29    $0     0
flw     $25    $0     -692
fsub    $30    $24    $15  
fsw     $9     $0     1344
fsw     $3     $0     1224
fsw     $23    $0     -1592
fadd    $9     $8     $29  
fsub    $22    $17    $24  
fsw     $28    $0     -152
fadd    $13    $16    $26  
fadd    $25    $25    $14  
fsub    $2     $22    $28  
fsub    $25    $6     $2   
fadd    $25    $28    $10  
fadd    $21    $12    $27  
fsub    $16    $31    $5   
flw     $7     $0     -1704
fsub    $9     $27    $21  
fadd    $27    $5     $5   
flw     $14    $0     1448
flw     $14    $0     732
fsub    $18    $26    $14  
fsub    $16    $7     $15  
flw     $1     $0     -1712
fadd    $6     $16    $12  
fsw     $19    $0     -1272
fsw     $9     $0     -1024
flw     $5     $0     1904
flw     $6     $0     -2028
fsub    $27    $16    $30  
fadd    $21    $31    $15  
fadd    $19    $6     $30  
fsw     $10    $0     856
fsw     $30    $0     384
fadd    $16    $22    $6   
fadd    $13    $20    $11  
fsw     $5     $0     -1652
fsub    $7     $11    $13  
fsub    $22    $16    $30  
fsub    $22    $14    $28  
fsub    $28    $31    $15  
fadd    $2     $18    $23  
fsw     $27    $0     1136
fsub    $15    $30    $0   
fsw     $29    $0     -1120
fsw     $22    $0     1800
fadd    $12    $11    $24  
flw     $15    $0     456
fsub    $6     $10    $5   
flw     $6     $0     -152
fadd    $15    $10    $19  
fsw     $25    $0     656
fsub    $14    $9     $2   
fsw     $24    $0     596
fsw     $5     $0     -220
flw     $16    $0     748
fsub    $17    $7     $0   
flw     $2     $0     -1320
fsub    $16    $21    $16  
fsub    $11    $17    $18  
fsw     $25    $0     -1500
fsub    $16    $8     $0   
flw     $25    $0     952
flw     $22    $0     -716
fsub    $12    $7     $17  
fsw     $3     $0     -96
flw     $16    $0     -1468
fadd    $15    $10    $17  
flw     $8     $0     316
fsub    $7     $16    $5   
fadd    $18    $7     $4   
fsw     $21    $0     -1056
fadd    $9     $31    $3   
flw     $9     $0     4
fadd    $10    $21    $28  
fsw     $10    $0     1732
fadd    $17    $29    $26  
fsw     $0     $0     1876
fsw     $28    $0     -1276
fsub    $22    $26    $15  
fsub    $24    $26    $0   
fadd    $28    $31    $13  
flw     $4     $0     -1328
fsw     $14    $0     -728
fadd    $2     $18    $4   
flw     $16    $0     -1208
flw     $17    $0     1916
fsub    $31    $5     $28  
fadd    $26    $26    $5   
flw     $28    $0     -912
fsub    $24    $2     $12  
fsw     $16    $0     1860
fadd    $15    $2     $27  
fsw     $16    $0     492
fsub    $22    $27    $11  
fsw     $24    $0     1124
fsw     $7     $0     1092
flw     $3     $0     -148
fadd    $23    $19    $21  
fadd    $11    $27    $24  
fsw     $11    $0     -1448
fadd    $24    $26    $6   
fsw     $13    $0     -384
fsub    $29    $19    $31  
fsub    $5     $18    $6   
fsw     $5     $0     -1352
fadd    $8     $10    $31  
fsub    $4     $1     $6   
fsub    $16    $7     $18  
flw     $1     $0     -896
flw     $22    $0     788
fsw     $6     $0     1156
fadd    $31    $19    $16  
fsub    $27    $17    $19  
fsw     $24    $0     264
fsw     $17    $0     644
fsw     $2     $0     1376
fsw     $28    $0     -340
flw     $6     $0     2036
fadd    $14    $5     $3   
fsw     $9     $0     -884
fsub    $15    $4     $18  
fsub    $17    $28    $27  
fsub    $10    $29    $4   
flw     $5     $0     428
fadd    $10    $27    $2   
fsub    $17    $20    $26  
fadd    $31    $29    $28  
fadd    $2     $24    $11  
fadd    $19    $28    $19  
fsub    $28    $24    $14  
fsub    $15    $8     $26  
fadd    $29    $16    $10  
fadd    $1     $17    $25  
fsub    $12    $9     $7   
flw     $24    $0     -128
fsub    $26    $16    $28  
flw     $6     $0     -800
fsw     $5     $0     876
fsub    $25    $18    $17  
flw     $11    $0     -1876
flw     $11    $0     1568
fsub    $17    $20    $6   
fadd    $28    $0     $12  
fadd    $6     $11    $30  
fsw     $24    $0     1144
fsub    $19    $25    $16  
fsw     $14    $0     -952
flw     $26    $0     -1968
fadd    $2     $5     $12  
fadd    $18    $6     $12  
fadd    $1     $6     $21  
fsw     $22    $0     -996
fadd    $16    $8     $19  
fsw     $19    $0     -912
flw     $31    $0     -1472
fsub    $14    $14    $17  
flw     $20    $0     -256
flw     $22    $0     -432
fsw     $11    $0     856
fadd    $4     $20    $9   
fsw     $13    $0     -1332
fsub    $8     $24    $24  
fadd    $6     $10    $12  
flw     $23    $0     -972
flw     $30    $0     -1152
fsw     $14    $0     1268
fsw     $9     $0     -264
fsw     $21    $0     -68
fsw     $21    $0     -1312
fadd    $20    $16    $13  
fsw     $23    $0     708
fsub    $5     $31    $11  
fadd    $13    $21    $28  
fsub    $28    $7     $8   
flw     $30    $0     -1928
flw     $26    $0     1472
fsw     $15    $0     1132
fsw     $12    $0     460
fsw     $17    $0     -144
flw     $4     $0     -1664
fsw     $29    $0     -1696
