----------------------
R-type  $rd  $r1  $r2 
I-type  $rd  $r1  im  
S-type  $r2  $r1  im  
B-type  $r1  $r2  im  
----------------------
addi    $0     $0     2044
addi    $0     $0     2044
addi    $0     $0     2044
fsw     $10    $0     976
flw     $9     $0     1136
fsw     $19    $0     1196
flw     $17    $0     1808
flw     $16    $0     1764
flw     $22    $0     1132
fsw     $27    $0     -568
fsub    $18    $17    $14  
flw     $31    $0     -1524
flw     $17    $0     508
fsw     $30    $0     0
fsub    $19    $23    $17  
fsw     $7     $0     1900
fsw     $24    $0     -396
fadd    $2     $1     $11  
fsw     $2     $0     736
fadd    $2     $21    $21  
fsub    $16    $22    $14  
fsw     $13    $0     -1604
flw     $22    $0     1596
fsw     $14    $0     44
flw     $30    $0     -720
fsub    $28    $26    $18  
fsw     $4     $0     132
fsw     $31    $0     1196
flw     $16    $0     -576
fsub    $27    $22    $1   
fsw     $28    $0     -1704
fsw     $20    $0     1424
fadd    $21    $12    $22  
fsub    $26    $10    $15  
fsw     $21    $0     -1784
flw     $4     $0     -776
flw     $11    $0     -1912
fadd    $10    $19    $7   
fsw     $24    $0     -1820
flw     $15    $0     816
flw     $31    $0     260
fsub    $28    $31    $3   
fsw     $21    $0     -1892
fsw     $18    $0     -1624
flw     $7     $0     4
fsub    $3     $22    $14  
fsw     $24    $0     -152
fsw     $5     $0     1100
fsub    $31    $15    $22  
fsw     $0     $0     -608
flw     $9     $0     992
fsw     $2     $0     1764
fsw     $29    $0     1324
fadd    $6     $12    $7   
fadd    $11    $6     $6   
fsw     $1     $0     748
fsw     $17    $0     -1804
flw     $20    $0     -1224
fadd    $4     $1     $28  
flw     $21    $0     512
fsub    $3     $14    $17  
fsub    $19    $17    $21  
flw     $12    $0     -1472
fsub    $18    $4     $14  
fadd    $16    $25    $7   
fsw     $21    $0     -1444
flw     $7     $0     -624
fsub    $16    $16    $25  
fsw     $30    $0     1748
flw     $19    $0     -1084
flw     $13    $0     360
fadd    $14    $28    $0   
fsub    $19    $15    $17  
flw     $30    $0     1228
fsw     $17    $0     -1928
fsw     $11    $0     -1180
fsw     $2     $0     -1252
fsw     $13    $0     -1416
fsw     $11    $0     -1172
flw     $21    $0     1228
fsub    $22    $15    $21  
flw     $11    $0     -828
fsub    $14    $9     $15  
flw     $23    $0     1692
fadd    $4     $16    $8   
flw     $29    $0     800
fsub    $15    $31    $10  
fsw     $31    $0     -892
fsub    $17    $30    $25  
flw     $3     $0     584
fsw     $15    $0     -240
fsw     $2     $0     -844
fadd    $12    $2     $30  
fadd    $19    $13    $22  
fsw     $14    $0     -512
fadd    $14    $13    $23  
flw     $30    $0     972
fadd    $1     $31    $6   
fsub    $3     $8     $14  
fsub    $15    $15    $14  
fadd    $27    $28    $0   
fadd    $9     $6     $1   
fadd    $31    $6     $8   
fsw     $5     $0     1260
fsub    $28    $8     $13  
fsw     $11    $0     -1276
flw     $21    $0     -696
fsub    $15    $7     $18  
flw     $20    $0     -568
fadd    $25    $5     $11  
fsub    $18    $14    $11  
fadd    $15    $9     $7   
fsub    $3     $20    $31  
fadd    $22    $17    $2   
fadd    $21    $23    $28  
fsub    $16    $25    $19  
fadd    $27    $30    $4   
flw     $30    $0     -1184
fadd    $23    $5     $12  
fsw     $0     $0     -1828
flw     $6     $0     1076
fadd    $3     $24    $1   
fsw     $13    $0     680
fsw     $18    $0     1608
fsw     $26    $0     668
fsw     $5     $0     968
fsw     $16    $0     236
fsub    $8     $11    $6   
flw     $11    $0     -1552
fsw     $3     $0     304
flw     $22    $0     -1684
fsub    $1     $11    $21  
flw     $7     $0     1936
fadd    $10    $11    $16  
fadd    $27    $12    $26  
fsub    $23    $4     $11  
flw     $22    $0     -520
fsw     $26    $0     668
flw     $30    $0     1148
fsw     $26    $0     -548
flw     $2     $0     940
fadd    $13    $18    $20  
fsub    $5     $6     $11  
fadd    $13    $19    $5   
fsub    $9     $9     $11  
fsub    $6     $6     $24  
fsub    $10    $30    $25  
fsw     $6     $0     996
flw     $23    $0     1664
fsw     $12    $0     1896
flw     $22    $0     436
flw     $1     $0     1992
fsub    $20    $26    $10  
fadd    $30    $10    $17  
fsub    $10    $15    $2   
fsw     $27    $0     -1844
fadd    $28    $22    $26  
fadd    $18    $1     $27  
fsw     $27    $0     708
flw     $30    $0     1756
flw     $15    $0     680
flw     $18    $0     340
fadd    $18    $12    $7   
flw     $24    $0     -1012
fsub    $30    $10    $25  
fsw     $23    $0     328
fsw     $23    $0     -1160
fadd    $20    $16    $14  
flw     $22    $0     496
fsub    $24    $15    $30  
fsub    $28    $14    $22  
fsw     $24    $0     160
fsw     $3     $0     -1976
fsw     $6     $0     -528
fadd    $28    $10    $19  
fsub    $26    $6     $13  
fsw     $1     $0     1340
fsw     $21    $0     -700
flw     $11    $0     -1724
fsw     $25    $0     -328
fadd    $26    $21    $22  
flw     $4     $0     -804
fadd    $8     $19    $8   
fsw     $28    $0     -864
flw     $25    $0     880
flw     $8     $0     -688
fsub    $11    $31    $1   
fsw     $10    $0     -972
fadd    $17    $20    $7   
fsub    $30    $31    $4   
fsub    $31    $9     $12  
flw     $5     $0     -1584
fsub    $4     $6     $24  
fsub    $20    $13    $26  
fsw     $27    $0     148
fsub    $26    $26    $29  
flw     $24    $0     1956
fadd    $9     $31    $1   
fadd    $18    $4     $26  
fadd    $14    $4     $15  
fsub    $29    $11    $15  
flw     $22    $0     -396
fsw     $20    $0     -1976
fsw     $8     $0     -572
fadd    $31    $4     $28  
flw     $24    $0     1028
flw     $10    $0     -1728
fadd    $26    $20    $4   
flw     $30    $0     -220
fsw     $1     $0     -832
