----------------------
R-type  $rd  $r1  $r2 
I-type  $rd  $r1  im  
S-type  $r2  $r1  im  
B-type  $r1  $r2  im  
----------------------
addi    $0     $0     2044
addi    $0     $0     2044
addi    $0     $0     2044
fadd    $2     $25    $1   
slt     $3     $11    $6   
fadd    $11    $15    $26  
sw      $28    $0     1968
slt     $29    $23    $11  
lw      $31    $0     -1928
srl     $19    $10    $17  
flt     $6     $8     $30  
addi    $11    $0     -640
srl     $12    $24    $27  
sw      $3     $0     620
addi    $30    $0     -44
add     $1     $14    $22  
fsub    $12    $4     $17  
sub     $24    $19    $15  
sll     $15    $5     $12  
fclass  $20    $19  
sll     $28    $8     $9   
srl     $28    $7     $29  
fsw     $27    $0     1868
flw     $3     $0     1512
fsub    $15    $12    $2   
slt     $30    $7     $29  
fadd    $17    $5     $1   
fsub    $28    $0     $2   
flw     $13    $0     716
sub     $11    $7     $31  
slt     $26    $28    $11  
srl     $11    $7     $13  
addi    $5     $0     140
fadd    $26    $5     $29  
fsw     $31    $0     1936
fclass  $25    $12  
fsw     $18    $0     -560
fclass  $5     $31  
sll     $16    $15    $30  
srl     $25    $17    $17  
fsw     $30    $0     -76
lw      $22    $0     -1732
fsub    $3     $5     $5   
flt     $22    $28    $14  
sw      $3     $0     -1984
srl     $30    $31    $24  
add     $5     $10    $20  
lw      $4     $0     212
addi    $25    $0     -1012
fsw     $7     $0     -384
sw      $27    $0     868
fclass  $13    $25  
add     $13    $8     $24  
fsub    $16    $30    $26  
flw     $24    $0     776
flt     $3     $15    $22  
addi    $1     $0     -1432
lw      $25    $0     1104
fsub    $3     $27    $5   
flw     $26    $0     -2012
fsub    $22    $26    $23  
flw     $18    $0     -80
add     $30    $13    $20  
add     $18    $14    $2   
fadd    $12    $16    $22  
addi    $26    $0     236
flw     $18    $0     1512
flw     $11    $0     -204
addi    $3     $0     2036
sw      $20    $0     -1144
sub     $29    $1     $4   
addi    $12    $0     1724
slt     $4     $28    $5   
srl     $6     $10    $6   
srl     $30    $15    $12  
fadd    $11    $8     $7   
srl     $15    $24    $12  
fadd    $9     $12    $30  
slt     $30    $6     $27  
srl     $18    $5     $27  
flt     $2     $29    $31  
fsub    $27    $2     $7   
add     $16    $25    $5   
sll     $26    $17    $4   
fadd    $9     $7     $20  
srl     $4     $4     $26  
srl     $9     $26    $8   
fadd    $31    $14    $25  
sll     $23    $7     $31  
fadd    $1     $2     $5   
lw      $25    $0     2040
add     $5     $14    $20  
slt     $20    $3     $10  
sw      $24    $0     484
fsw     $17    $0     -1868
sw      $4     $0     -1104
lw      $7     $0     204
sll     $9     $9     $16  
sub     $27    $19    $1   
fsw     $14    $0     -420
fsw     $8     $0     1780
sll     $1     $31    $11  
flt     $24    $30    $24  
lw      $31    $0     200
lw      $27    $0     -680
lw      $7     $0     -1708
fclass  $24    $25  
sw      $0     $0     1816
sll     $18    $7     $24  
slt     $21    $8     $8   
slt     $21    $19    $3   
lw      $19    $0     -448
fsub    $12    $26    $1   
fsw     $4     $0     1156
flt     $20    $19    $24  
flt     $22    $18    $12  
addi    $31    $0     -1500
flw     $23    $0     584
sub     $26    $3     $14  
addi    $29    $0     -1532
fclass  $18    $0   
fsw     $21    $0     -676
fsub    $3     $30    $28  
add     $15    $26    $2   
sw      $25    $0     864
sw      $18    $0     -1720
sll     $4     $15    $22  
flw     $7     $0     668
sll     $7     $4     $3   
fclass  $4     $10  
flt     $9     $14    $9   
srl     $26    $2     $22  
fclass  $31    $10  
slt     $2     $23    $24  
lw      $2     $0     -332
fsub    $12    $27    $20  
fsub    $24    $8     $15  
slt     $16    $25    $1   
flt     $16    $22    $26  
flt     $29    $2     $11  
sub     $2     $2     $9   
flw     $4     $0     576
sub     $1     $28    $18  
srl     $27    $13    $22  
flt     $22    $15    $20  
sw      $23    $0     -1932
flt     $1     $2     $30  
srl     $6     $18    $9   
sub     $15    $21    $15  
srl     $12    $8     $13  
sll     $24    $19    $0   
fclass  $28    $14  
srl     $30    $30    $12  
flt     $11    $5     $30  
flw     $21    $0     -1592
addi    $29    $0     1404
slt     $14    $10    $9   
add     $31    $7     $20  
addi    $7     $0     996
fsub    $24    $7     $26  
sub     $13    $15    $4   
fsub    $3     $8     $29  
sub     $30    $13    $25  
flt     $6     $22    $24  
sll     $27    $10    $6   
fclass  $18    $10  
addi    $23    $0     -780
addi    $14    $0     -284
slt     $11    $28    $30  
fclass  $16    $8   
add     $20    $9     $14  
srl     $4     $8     $7   
lw      $13    $0     -1104
sll     $6     $4     $4   
slt     $3     $13    $27  
sub     $4     $2     $22  
sll     $11    $4     $23  
addi    $1     $0     -20
slt     $29    $2     $29  
addi    $30    $0     1096
fsub    $29    $30    $14  
add     $20    $6     $25  
fsw     $31    $0     -52
add     $8     $1     $12  
fclass  $25    $30  
lw      $17    $0     1620
flt     $18    $30    $27  
addi    $4     $0     -776
flt     $28    $31    $14  
lw      $6     $0     -420
flt     $23    $23    $10  
fsw     $22    $0     -2008
srl     $9     $29    $28  
fclass  $18    $27  
sw      $9     $0     608
fclass  $20    $25  
add     $29    $25    $15  
flw     $8     $0     -396
flw     $6     $0     -1776
add     $2     $6     $22  
flw     $8     $0     -508
fsw     $3     $0     1676
fsub    $30    $2     $5   
addi    $25    $0     -1860
flt     $15    $8     $8   
fsub    $23    $3     $16  
fclass  $27    $10  
slt     $15    $10    $21  
sll     $30    $3     $21  
srl     $27    $0     $31  
sw      $24    $0     -2012
addi    $2     $0     604
add     $8     $0     $19  
slt     $15    $28    $10  
sw      $9     $0     1988
fsw     $27    $0     1188
sll     $24    $5     $11  
addi    $4     $0     1328
