----------------------
R-type  $rd  $r1  $r2 
I-type  $rd  $r1  im  
S-type  $r2  $r1  im  
B-type  $r1  $r2  im  
----------------------
addi    $0     $0     2044
addi    $0     $0     2044
addi    $0     $0     2044
slt     $6     $4     $8   
flw     $10    $0     -948
fsw     $30    $0     -1136
srl     $15    $20    $14  
sub     $19    $3     $3   
fclass  $14    $30  
flt     $17    $30    $25  
fsw     $23    $0     4
lw      $5     $0     4
flw     $9     $0     -236
lw      $26    $0     1124
flt     $16    $21    $31  
sll     $14    $3     $26  
slt     $11    $17    $15  
sub     $25    $17    $15  
lw      $18    $0     -1148
srl     $14    $5     $14  
flw     $30    $0     492
sw      $1     $0     892
fadd    $19    $1     $30  
srl     $23    $5     $12  
fsw     $21    $0     228
slt     $24    $26    $2   
fadd    $6     $12    $11  
addi    $15    $0     -1792
srl     $4     $21    $2   
lw      $9     $0     1516
srl     $20    $16    $13  
lw      $28    $0     -1808
srl     $11    $4     $30  
add     $4     $25    $17  
srl     $11    $14    $0   
sw      $15    $0     -460
sw      $29    $0     952
flw     $26    $0     812
sub     $14    $9     $5   
fclass  $28    $18  
add     $23    $9     $29  
slt     $6     $19    $18  
fsub    $8     $6     $10  
sub     $7     $16    $5   
addi    $27    $0     68
sub     $3     $10    $6   
add     $18    $1     $29  
addi    $5     $0     1648
fsw     $21    $0     -1064
add     $17    $1     $14  
srl     $26    $22    $27  
fsub    $27    $7     $19  
lw      $24    $0     -1880
flw     $9     $0     -1652
sub     $7     $5     $12  
fsw     $26    $0     -1208
srl     $5     $31    $25  
addi    $23    $0     -280
srl     $11    $10    $3   
flw     $26    $0     368
flt     $17    $20    $23  
slt     $21    $15    $24  
lw      $25    $0     -520
srl     $7     $15    $12  
lw      $10    $0     1504
fsw     $0     $0     -124
lw      $30    $0     504
flt     $6     $1     $0   
fclass  $10    $27  
srl     $4     $6     $0   
srl     $14    $9     $0   
fsw     $29    $0     1132
flw     $5     $0     -936
addi    $23    $0     -532
flt     $24    $18    $3   
lw      $9     $0     -492
flw     $18    $0     664
flt     $27    $31    $6   
fadd    $12    $26    $31  
sw      $8     $0     -1348
lw      $16    $0     -1112
lw      $7     $0     156
sub     $3     $0     $19  
fclass  $7     $24  
addi    $3     $0     392
sll     $10    $9     $0   
add     $19    $1     $29  
addi    $12    $0     -512
fclass  $1     $21  
srl     $6     $21    $12  
sll     $13    $4     $31  
flt     $6     $17    $20  
add     $5     $2     $5   
fclass  $31    $28  
flw     $21    $0     -1012
slt     $15    $10    $1   
sll     $9     $22    $16  
add     $14    $20    $15  
addi    $31    $0     728
fsw     $3     $0     1536
flt     $24    $20    $30  
fsub    $2     $14    $9   
flt     $24    $13    $4   
fclass  $9     $5   
sll     $28    $24    $7   
srl     $22    $2     $9   
addi    $17    $0     -1008
fsub    $17    $5     $6   
fsw     $22    $0     -64
slt     $19    $3     $23  
lw      $3     $0     -680
addi    $7     $0     -1228
add     $25    $30    $19  
flt     $10    $30    $20  
flw     $7     $0     808
flt     $24    $18    $8   
flw     $6     $0     100
lw      $14    $0     -1212
fsw     $6     $0     -1188
srl     $16    $29    $4   
fsub    $20    $17    $26  
addi    $17    $0     736
add     $14    $13    $30  
srl     $31    $24    $22  
fsw     $12    $0     -1984
srl     $2     $10    $7   
sll     $31    $11    $14  
lw      $4     $0     -1860
slt     $8     $27    $19  
slt     $8     $22    $24  
flw     $13    $0     1680
flt     $18    $7     $23  
srl     $21    $0     $5   
slt     $31    $25    $23  
flw     $7     $0     -1936
fsw     $5     $0     -552
sw      $24    $0     -1672
sub     $10    $0     $21  
flw     $16    $0     1284
fclass  $6     $8   
flw     $15    $0     372
fadd    $25    $19    $0   
sub     $1     $1     $20  
lw      $1     $0     1168
fadd    $29    $28    $22  
sw      $16    $0     1252
flw     $7     $0     1564
flt     $22    $7     $11  
fadd    $29    $24    $25  
flw     $2     $0     332
sll     $27    $7     $29  
lw      $26    $0     -420
fclass  $12    $15  
sub     $9     $15    $10  
sub     $7     $8     $15  
flw     $27    $0     -1420
flw     $4     $0     664
fsub    $20    $3     $24  
add     $5     $25    $9   
addi    $15    $0     -836
slt     $29    $2     $14  
sw      $1     $0     292
fsub    $15    $14    $0   
lw      $25    $0     1500
flw     $29    $0     -1808
add     $2     $4     $7   
fsw     $7     $0     -32
addi    $8     $0     -1168
sw      $10    $0     -600
flw     $25    $0     808
lw      $20    $0     -688
add     $16    $23    $24  
fsub    $20    $17    $3   
sll     $26    $26    $8   
addi    $2     $0     1256
add     $24    $24    $23  
slt     $11    $27    $30  
fclass  $24    $28  
srl     $24    $13    $17  
flt     $10    $7     $10  
sw      $23    $0     -604
srl     $7     $0     $13  
flt     $15    $10    $28  
fsub    $30    $4     $21  
flt     $27    $16    $8   
sw      $8     $0     -256
fadd    $29    $30    $14  
fclass  $20    $23  
flt     $26    $29    $22  
sll     $22    $28    $6   
sll     $16    $18    $13  
fadd    $25    $11    $31  
slt     $26    $5     $27  
flw     $19    $0     828
addi    $15    $0     264
flt     $16    $0     $8   
add     $1     $27    $25  
addi    $4     $0     344
add     $26    $14    $22  
fclass  $14    $21  
fclass  $18    $8   
lw      $12    $0     -1488
addi    $30    $0     -820
sll     $24    $7     $27  
fsub    $29    $16    $29  
lw      $1     $0     -424
fsub    $8     $5     $0   
fadd    $5     $7     $29  
sw      $25    $0     -696
sll     $4     $25    $2   
srl     $20    $31    $5   
sub     $5     $4     $2   
sll     $27    $30    $27  
sub     $19    $2     $23  
fsw     $22    $0     -392
fsw     $17    $0     -316
sub     $29    $9     $25  
flw     $12    $0     956
sub     $11    $29    $14  
add     $11    $17    $31  
