----------------------
R-type  $rd  $r1  $r2 
I-type  $rd  $r1  im  
S-type  $r2  $r1  im  
B-type  $r1  $r2  im  
----------------------
addi    $0     $0     2044
addi    $0     $0     2044
addi    $0     $0     2044
fsub    $20    $22    $23  
flw     $4     $0     824
fsub    $19    $6     $7   
flw     $9     $0     1608
fsub    $25    $18    $30  
flw     $18    $0     24
flw     $16    $0     -1480
fadd    $23    $29    $18  
flw     $15    $0     -360
flw     $5     $0     -372
fadd    $7     $1     $5   
fsub    $20    $1     $12  
fsw     $0     $0     2016
flw     $17    $0     576
fsw     $19    $0     -1736
fsw     $25    $0     -1000
fsw     $10    $0     -1096
fadd    $28    $25    $21  
flw     $30    $0     -548
fsw     $8     $0     -1156
fsw     $19    $0     -104
fsub    $27    $18    $21  
fadd    $10    $14    $24  
flw     $22    $0     800
fsw     $0     $0     544
fsub    $10    $30    $4   
fsw     $24    $0     540
flw     $20    $0     1308
flw     $2     $0     -288
fsw     $20    $0     300
flw     $22    $0     1360
fadd    $18    $2     $0   
fsub    $29    $19    $22  
flw     $31    $0     -1764
fsub    $24    $9     $25  
flw     $24    $0     -1220
fsub    $8     $19    $6   
flw     $2     $0     -1724
fsub    $30    $9     $25  
flw     $14    $0     1532
flw     $3     $0     1904
fadd    $10    $22    $19  
fsub    $31    $10    $28  
fadd    $12    $12    $1   
fsw     $16    $0     -160
flw     $2     $0     1032
fsw     $24    $0     -1996
flw     $6     $0     568
flw     $26    $0     -656
fsw     $24    $0     -952
fsub    $15    $29    $18  
flw     $17    $0     1428
fadd    $30    $20    $21  
flw     $17    $0     976
fsub    $28    $13    $10  
flw     $18    $0     -12
flw     $22    $0     584
fadd    $6     $3     $8   
flw     $2     $0     1912
fsub    $6     $1     $10  
fsw     $20    $0     1292
fsw     $24    $0     -1292
fadd    $21    $23    $26  
fsw     $30    $0     -1508
fsw     $2     $0     1356
fsw     $22    $0     220
flw     $26    $0     1980
flw     $1     $0     -1512
flw     $5     $0     1708
fsub    $29    $12    $23  
fsw     $24    $0     1804
fadd    $13    $20    $29  
fsw     $31    $0     128
fsw     $19    $0     476
fsw     $28    $0     -916
fsub    $2     $30    $19  
fadd    $18    $12    $8   
fadd    $23    $21    $16  
fsw     $14    $0     -748
flw     $1     $0     1636
fadd    $7     $14    $9   
fadd    $12    $14    $0   
fsub    $18    $27    $24  
flw     $14    $0     -1504
fsw     $23    $0     -1812
fsub    $9     $2     $2   
flw     $31    $0     -1584
fsw     $31    $0     1136
fsw     $25    $0     -72
fsub    $5     $20    $0   
fadd    $15    $15    $28  
flw     $8     $0     1196
flw     $11    $0     288
flw     $8     $0     756
fsw     $18    $0     -1300
fsw     $25    $0     -876
fsub    $15    $14    $3   
flw     $18    $0     -1276
fsub    $5     $4     $4   
fsw     $25    $0     -384
fsw     $14    $0     1876
fsub    $9     $13    $11  
flw     $28    $0     -592
fadd    $1     $6     $5   
fadd    $19    $7     $15  
fsw     $8     $0     -1068
fsw     $16    $0     -1060
flw     $25    $0     1684
fadd    $19    $16    $7   
flw     $27    $0     -1024
fsw     $29    $0     -1140
fsub    $22    $19    $12  
fadd    $26    $0     $30  
fadd    $4     $13    $4   
flw     $31    $0     -1296
flw     $12    $0     -1852
fsub    $31    $20    $17  
fsub    $14    $11    $27  
flw     $25    $0     164
flw     $12    $0     840
fsw     $15    $0     -1712
fadd    $1     $2     $28  
fadd    $17    $23    $3   
fadd    $7     $28    $23  
fsw     $15    $0     -1512
fsw     $1     $0     -1520
fsw     $6     $0     -904
flw     $30    $0     292
fsw     $28    $0     1304
flw     $6     $0     188
fadd    $28    $25    $18  
flw     $6     $0     -1212
fadd    $9     $10    $2   
fsub    $8     $15    $31  
fsub    $22    $11    $20  
fsub    $14    $19    $12  
flw     $8     $0     1676
fsub    $26    $29    $3   
fsw     $7     $0     -76
flw     $24    $0     -164
fadd    $19    $9     $13  
fsub    $31    $20    $5   
flw     $8     $0     1172
fadd    $4     $28    $27  
fsub    $12    $20    $0   
fsw     $17    $0     1248
fadd    $6     $15    $0   
flw     $2     $0     -1908
flw     $28    $0     1504
fsw     $5     $0     -1708
flw     $20    $0     972
fadd    $4     $0     $6   
fsub    $21    $9     $10  
fsw     $31    $0     -892
fsub    $28    $29    $1   
flw     $12    $0     -1172
fsw     $19    $0     1944
flw     $5     $0     1364
flw     $17    $0     -1888
fsub    $3     $14    $31  
flw     $4     $0     -80
fadd    $17    $30    $27  
flw     $26    $0     -620
fsub    $13    $10    $4   
fsub    $19    $11    $0   
flw     $28    $0     172
fsw     $14    $0     -428
fsw     $30    $0     -604
fadd    $15    $3     $25  
fsw     $0     $0     -1456
fsw     $19    $0     -1692
fsub    $15    $31    $23  
flw     $4     $0     -72
fsw     $23    $0     -1652
flw     $1     $0     684
flw     $31    $0     -1632
fadd    $7     $3     $0   
flw     $8     $0     -1028
flw     $13    $0     -548
flw     $21    $0     156
flw     $22    $0     1824
flw     $27    $0     -1912
fadd    $12    $10    $24  
fsub    $23    $2     $8   
fadd    $11    $5     $29  
fsw     $28    $0     968
fadd    $17    $11    $21  
fsw     $2     $0     -1924
fsw     $30    $0     -544
fadd    $24    $16    $1   
flw     $16    $0     -1796
fsw     $19    $0     -616
fsub    $20    $30    $5   
fadd    $23    $26    $23  
fsw     $7     $0     -680
fadd    $23    $30    $15  
fsw     $21    $0     1844
fsw     $25    $0     1612
fsub    $21    $7     $24  
fadd    $13    $25    $9   
flw     $22    $0     96
flw     $13    $0     2020
fadd    $16    $17    $2   
fsub    $27    $9     $14  
flw     $12    $0     -1724
fadd    $25    $29    $23  
fsw     $2     $0     -1032
