----------------------
R-type  $rd  $r1  $r2 
I-type  $rd  $r1  im  
S-type  $r2  $r1  im  
B-type  $r1  $r2  im  
----------------------
addi    $0     $0     2044
addi    $0     $0     2044
addi    $0     $0     2044
fsw     $25    $0     192
flw     $9     $0     92
flw     $21    $0     -628
flw     $24    $0     -1452
fsub    $11    $26    $19  
fsub    $21    $7     $7   
fadd    $4     $0     $2   
fsw     $0     $0     1056
fsub    $15    $25    $12  
fadd    $10    $14    $26  
flw     $19    $0     72
flw     $1     $0     1572
fsub    $22    $11    $30  
fsw     $21    $0     1744
fadd    $9     $17    $11  
fadd    $16    $2     $3   
fsub    $30    $3     $30  
fsw     $12    $0     1072
fsw     $25    $0     1756
flw     $4     $0     -1232
fadd    $24    $27    $24  
fsw     $7     $0     692
fsw     $5     $0     -628
fsub    $9     $29    $15  
fsub    $14    $1     $25  
fsub    $5     $17    $0   
fadd    $31    $7     $28  
fadd    $13    $2     $24  
fsw     $24    $0     580
fsub    $3     $29    $17  
fsw     $1     $0     -800
flw     $14    $0     1968
fsw     $31    $0     -1216
flw     $22    $0     -1176
fadd    $19    $15    $28  
fadd    $27    $10    $23  
flw     $15    $0     1156
flw     $18    $0     -1028
flw     $28    $0     -1864
flw     $23    $0     352
fsw     $18    $0     -1396
fadd    $31    $17    $30  
fsub    $8     $30    $20  
fadd    $16    $31    $28  
fsub    $10    $29    $7   
flw     $8     $0     1036
flw     $9     $0     648
flw     $12    $0     496
fsub    $19    $3     $5   
fsw     $10    $0     -380
fsw     $25    $0     -776
flw     $10    $0     -332
fadd    $14    $2     $1   
fsw     $12    $0     -1972
flw     $1     $0     724
fsw     $29    $0     -1556
fadd    $19    $29    $1   
fsub    $19    $10    $20  
fsub    $17    $19    $6   
fsub    $8     $14    $16  
flw     $12    $0     -812
fsw     $6     $0     -288
fadd    $16    $8     $27  
flw     $10    $0     540
flw     $12    $0     -1816
flw     $6     $0     -232
fsw     $28    $0     -448
fadd    $4     $23    $30  
flw     $12    $0     -76
flw     $2     $0     1896
fsub    $16    $14    $24  
fsub    $9     $0     $20  
flw     $20    $0     -1972
flw     $31    $0     -96
flw     $5     $0     -472
fadd    $18    $10    $6   
fadd    $31    $16    $12  
fadd    $31    $22    $13  
flw     $26    $0     396
fadd    $1     $14    $2   
fadd    $21    $29    $2   
fadd    $12    $29    $3   
flw     $25    $0     -280
flw     $26    $0     1484
fsub    $20    $22    $19  
flw     $6     $0     44
fsub    $2     $13    $27  
flw     $10    $0     -960
fsub    $26    $18    $21  
flw     $25    $0     1296
fsub    $26    $21    $24  
fsub    $19    $5     $23  
fsw     $24    $0     -296
fadd    $3     $12    $0   
fsw     $16    $0     -636
fsub    $26    $7     $6   
flw     $6     $0     -1240
flw     $20    $0     972
flw     $30    $0     1404
fadd    $30    $0     $18  
fsw     $12    $0     1908
fsw     $27    $0     236
fsw     $17    $0     1968
fadd    $29    $17    $15  
fsw     $27    $0     -480
flw     $2     $0     -732
fsub    $26    $24    $1   
flw     $29    $0     1132
fsub    $9     $4     $0   
fadd    $10    $14    $23  
flw     $6     $0     -312
fsw     $26    $0     480
fsw     $21    $0     1032
flw     $10    $0     -140
fsub    $31    $13    $7   
fsw     $15    $0     1904
flw     $18    $0     856
flw     $5     $0     1056
fadd    $12    $15    $30  
fadd    $31    $22    $6   
flw     $9     $0     332
fadd    $27    $11    $15  
fsub    $22    $11    $28  
fsub    $7     $17    $7   
fadd    $18    $18    $7   
fadd    $7     $21    $8   
fsw     $5     $0     -1048
fsub    $7     $3     $27  
fsw     $9     $0     724
fsub    $8     $23    $16  
fsub    $25    $18    $9   
flw     $27    $0     -36
fsub    $26    $4     $19  
fsub    $27    $10    $10  
fadd    $14    $29    $25  
fadd    $23    $8     $13  
fadd    $5     $1     $12  
fsw     $22    $0     -1748
flw     $12    $0     76
fsub    $12    $7     $31  
fsub    $9     $7     $26  
fadd    $17    $1     $6   
flw     $8     $0     -1496
fsub    $16    $20    $16  
fsw     $4     $0     -1408
fadd    $24    $6     $27  
fsw     $10    $0     -536
fsub    $26    $16    $22  
fadd    $4     $8     $21  
fadd    $19    $31    $24  
fadd    $16    $29    $29  
fsw     $21    $0     -1668
fsw     $25    $0     316
fsub    $19    $27    $10  
fsw     $20    $0     16
flw     $16    $0     -1080
flw     $7     $0     -364
fsub    $15    $19    $11  
fsw     $16    $0     -304
fsw     $24    $0     -1432
fsw     $4     $0     -992
flw     $15    $0     -112
fsub    $5     $23    $3   
flw     $16    $0     -1440
flw     $22    $0     -1320
flw     $7     $0     1868
flw     $26    $0     -804
fsw     $1     $0     -1052
fsub    $18    $5     $19  
flw     $18    $0     -576
fadd    $14    $31    $9   
flw     $6     $0     -568
flw     $7     $0     -1736
fsub    $13    $22    $23  
fsub    $27    $8     $21  
flw     $17    $0     228
flw     $28    $0     -1532
flw     $25    $0     -1120
fsub    $8     $7     $22  
flw     $24    $0     324
fadd    $19    $25    $21  
fsub    $31    $25    $28  
fsub    $29    $27    $24  
fsw     $12    $0     -1636
fadd    $16    $3     $7   
fadd    $13    $14    $18  
flw     $2     $0     -36
fsub    $17    $13    $29  
fsub    $21    $15    $24  
fadd    $16    $26    $14  
fadd    $15    $4     $12  
flw     $1     $0     -1308
fsw     $29    $0     -1104
fsub    $17    $8     $30  
fsub    $13    $12    $8   
fadd    $29    $19    $5   
flw     $21    $0     -1924
fadd    $6     $26    $8   
flw     $29    $0     932
fsub    $11    $1     $18  
fadd    $13    $7     $31  
fadd    $14    $9     $7   
fsw     $25    $0     2016
fsw     $22    $0     -628
fadd    $4     $5     $25  
fadd    $19    $24    $9   
