----------------------
R-type  $rd  $r1  $r2 
I-type  $rd  $r1  im  
S-type  $r2  $r1  im  
B-type  $r1  $r2  im  
----------------------
addi    $0     $0     2044
addi    $0     $0     2044
addi    $0     $0     2044
fsub    $6     $16    $27  
flw     $11    $0     -644
fsub    $29    $20    $21  
fadd    $6     $19    $11  
fsw     $25    $0     648
flw     $27    $0     592
fsub    $2     $30    $17  
fadd    $7     $0     $27  
fsub    $31    $17    $25  
fsub    $6     $13    $5   
flw     $5     $0     1052
fsub    $5     $16    $17  
flw     $17    $0     -1636
fsub    $6     $27    $27  
flw     $24    $0     268
fsw     $16    $0     924
fsub    $25    $31    $31  
fsw     $19    $0     2004
fadd    $4     $21    $1   
flw     $20    $0     496
fsw     $19    $0     1864
fsw     $13    $0     -1812
flw     $21    $0     -1796
flw     $20    $0     -1016
fsw     $14    $0     -1896
fsw     $26    $0     -1144
fsub    $9     $2     $22  
flw     $4     $0     -1412
fsw     $2     $0     -1500
fsw     $4     $0     1128
flw     $7     $0     -840
flw     $9     $0     -116
fsub    $14    $16    $17  
fsw     $4     $0     1772
flw     $28    $0     224
fsub    $5     $17    $12  
flw     $27    $0     1844
fadd    $13    $10    $29  
fadd    $12    $20    $6   
fsw     $15    $0     744
fsub    $1     $29    $15  
fsw     $8     $0     1136
fadd    $17    $13    $10  
fadd    $25    $31    $1   
fsub    $6     $0     $25  
flw     $13    $0     -224
flw     $14    $0     -76
fsub    $21    $20    $8   
fadd    $12    $0     $20  
fsub    $18    $13    $13  
fsub    $4     $0     $29  
fadd    $23    $17    $13  
fsw     $13    $0     -1368
fsub    $21    $19    $3   
flw     $31    $0     192
fsw     $8     $0     1472
flw     $18    $0     528
flw     $15    $0     1324
fsub    $24    $11    $29  
fsub    $11    $1     $9   
fsub    $18    $6     $18  
fsub    $5     $17    $26  
fadd    $27    $14    $13  
flw     $28    $0     -712
flw     $8     $0     596
fsw     $18    $0     -2000
fadd    $18    $9     $21  
fadd    $16    $5     $28  
fsw     $3     $0     1864
fadd    $23    $31    $28  
fsub    $19    $15    $23  
fsub    $5     $13    $4   
fsub    $1     $1     $30  
fsw     $5     $0     -1196
fadd    $24    $16    $6   
flw     $22    $0     -584
fadd    $24    $23    $9   
fsub    $31    $18    $4   
fsub    $4     $26    $13  
fsw     $29    $0     224
flw     $20    $0     716
fsw     $12    $0     392
fsub    $26    $25    $25  
fsub    $27    $6     $20  
flw     $17    $0     1576
fsw     $12    $0     436
fadd    $4     $26    $30  
fsub    $14    $21    $5   
fsw     $7     $0     1144
fsw     $11    $0     772
fsw     $1     $0     480
fsw     $27    $0     -896
fsw     $7     $0     1724
fsw     $30    $0     -1776
fadd    $11    $1     $15  
fadd    $16    $0     $9   
fsw     $5     $0     1432
fsw     $1     $0     -364
flw     $28    $0     1244
fsub    $11    $1     $7   
fsw     $22    $0     1456
fsub    $15    $20    $14  
fsw     $10    $0     -1768
fsub    $31    $16    $17  
fsub    $10    $26    $18  
flw     $30    $0     -1412
fsub    $20    $24    $23  
flw     $13    $0     1820
flw     $2     $0     2036
fsw     $12    $0     -1784
fadd    $20    $21    $1   
fsub    $6     $24    $16  
fsub    $27    $8     $15  
fadd    $17    $7     $1   
fadd    $7     $23    $23  
flw     $30    $0     -2020
fadd    $11    $1     $16  
fadd    $16    $2     $20  
fsub    $29    $2     $15  
fadd    $20    $5     $13  
fsub    $27    $0     $8   
fsw     $30    $0     672
fsub    $28    $21    $24  
fsub    $24    $14    $26  
fsub    $16    $7     $30  
fsub    $21    $28    $18  
fsub    $3     $14    $12  
fsub    $12    $8     $12  
fsub    $2     $30    $12  
fsub    $7     $18    $30  
fsub    $25    $5     $0   
fadd    $11    $31    $2   
fsw     $18    $0     1180
flw     $6     $0     1508
fsw     $20    $0     -1232
fadd    $18    $18    $4   
fadd    $31    $14    $30  
flw     $19    $0     -256
fsub    $2     $1     $4   
fsub    $3     $8     $2   
fadd    $9     $4     $4   
fsw     $22    $0     -1424
fsw     $1     $0     884
fsw     $31    $0     1668
fsub    $31    $3     $0   
fsub    $14    $10    $6   
fadd    $25    $14    $16  
flw     $11    $0     -1304
fsub    $30    $29    $28  
fsub    $30    $0     $29  
flw     $15    $0     -988
fsw     $12    $0     -992
fadd    $16    $8     $2   
flw     $16    $0     -192
fsub    $1     $18    $26  
fadd    $20    $4     $31  
fadd    $5     $4     $28  
fadd    $8     $9     $16  
fsub    $19    $12    $17  
fadd    $30    $12    $29  
fsw     $31    $0     -428
fsub    $8     $29    $6   
fsub    $30    $1     $7   
fadd    $14    $6     $16  
fsw     $24    $0     -1240
fadd    $22    $5     $2   
flw     $9     $0     880
fsw     $2     $0     44
fsw     $16    $0     -1356
flw     $22    $0     1060
flw     $24    $0     1716
fadd    $14    $27    $6   
flw     $12    $0     -1952
flw     $5     $0     48
flw     $3     $0     736
flw     $18    $0     -1504
fsub    $2     $31    $26  
flw     $27    $0     1304
flw     $27    $0     -1980
flw     $26    $0     2004
fadd    $16    $31    $28  
fadd    $18    $29    $22  
fsub    $23    $29    $31  
flw     $2     $0     1572
fadd    $8     $23    $22  
fsub    $12    $15    $19  
fadd    $10    $4     $7   
flw     $10    $0     -1916
fsw     $25    $0     -504
fadd    $31    $0     $10  
fsub    $20    $17    $7   
fadd    $7     $3     $12  
flw     $13    $0     -1004
flw     $2     $0     -788
flw     $23    $0     -1640
fsub    $15    $3     $25  
fadd    $17    $28    $16  
flw     $13    $0     -1940
fadd    $18    $17    $29  
flw     $7     $0     952
fadd    $21    $12    $30  
flw     $27    $0     756
fadd    $11    $25    $2   
fsub    $21    $26    $6   
flw     $25    $0     -1084
